trace_id,condition_id,task_name,evaluator_label,link_success_probability,combined_wait_events,combined_resource_intervals,combined_stage_records,combined_pool_events,actual_generation_attempt_count,actual_retry_count,distillation_event_count
2c6fd3720d6ddcf4217a,protocol_control_telegate,protocol_label_only_control,telegate,0.65,602,602,535,119,87,28,0
b138bcc6e5cef4ffab34,protocol_control_teledata,protocol_label_only_control,teledata,0.65,602,602,535,119,87,28,0
e27d64f56c27482452f7,service_control_low_latency,service_label_only_control,low_latency,0.65,620,620,535,119,96,37,0
6698e3b0b1cfc66d6cd0,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,620,620,535,119,96,37,0
0e8a461c7bde8a15070c,protocol_direct,protocol_inference,direct_transfer,0.8,428,428,535,0,0,0,0
3d6397afc0f99daf9612,protocol_on_demand,protocol_inference,on_demand_epr,0.8,586,586,535,0,79,20,0
8eb0374913787adee6d5,protocol_prefetch,protocol_inference,prefetched_epr,0.8,588,588,535,119,80,21,0
1dc141919350336eeebb,protocol_telegate,protocol_inference,telegate,0.8,572,572,535,119,72,13,0
b933fcc45cc3014f7273,protocol_teledata,protocol_inference,teledata,0.8,568,568,535,119,70,11,0
0f7f294df810570831d0,distill_0,distillation_depth_inference,distill_0,0.8,568,568,535,0,70,11,0
11321d48e9bc9767e540,distill_1,distillation_depth_inference,distill_1,0.8,793,793,535,0,153,35,59
e5984864af4f49859297,distill_2,distillation_depth_inference,distill_2,0.8,1110,1110,535,0,282,46,118
1d514d7b87cd2bd25bc2,retry_1,retry_policy_inference,retry_1,0.8,506,506,485,0,59,10,0
f08d72f74ea62e3aff69,retry_2,retry_policy_inference,retry_2,0.8,560,560,520,0,72,16,0
7769d19d40b43a4a26e1,retry_4,retry_policy_inference,retry_4,0.8,566,566,535,0,69,10,0
11249ed97da4585c326d,service_low_latency,service_class_inference,low_latency,0.8,564,564,535,119,68,9,0
7e14802e82e46cbad527,service_high_fidelity,service_class_inference,high_fidelity,0.8,1154,1154,535,0,304,68,118
6ba94eb7a6c9cedcdeb6,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,576,576,535,119,74,15,0
71d329da6a1d64fe351e,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,576,576,535,119,74,15,0
4c09e3781442956a52a2,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,576,576,535,119,74,15,0
cb2917c79ae6c6fc7749,protocol_control_telegate,protocol_label_only_control,telegate,0.8,576,576,535,119,74,15,0
42654e7d207411f582f5,protocol_control_teledata,protocol_label_only_control,teledata,0.8,576,576,535,119,74,15,0
8e4e540385a126c7d625,service_control_low_latency,service_label_only_control,low_latency,0.8,578,578,535,119,75,16,0
1f1e1e49357aa2b6b889,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,578,578,535,119,75,16,0
c66b369f9b13b0c395bf,protocol_direct,protocol_inference,direct_transfer,0.95,428,428,535,0,0,0,0
773377c2679d3eb01a81,protocol_on_demand,protocol_inference,on_demand_epr,0.95,548,548,535,0,60,1,0
b2cda649d05217113eeb,protocol_prefetch,protocol_inference,prefetched_epr,0.95,552,552,535,119,62,3,0
31c300100f86b31ada1e,protocol_telegate,protocol_inference,telegate,0.95,560,560,535,119,66,7,0
2e2c706c3dc4af273eb1,protocol_teledata,protocol_inference,teledata,0.95,548,548,535,119,60,1,0
70723af4df4ee3b37cb9,distill_0,distillation_depth_inference,distill_0,0.95,552,552,535,0,62,3,0
8322713b560acab5e8e7,distill_1,distillation_depth_inference,distill_1,0.95,733,733,535,0,123,5,59
ae4632d4a3c4c4da9453,distill_2,distillation_depth_inference,distill_2,0.95,1044,1044,535,0,249,13,118
6753c3d0b34dffb8cb61,retry_1,retry_policy_inference,retry_1,0.95,542,542,530,0,59,1,0
6f85bccd91471f5f600a,retry_2,retry_policy_inference,retry_2,0.95,550,550,535,0,61,2,0
e34db1aa67061dc2b9b1,retry_4,retry_policy_inference,retry_4,0.95,556,556,535,0,64,5,0
2217d5394f2ce88e4c0b,service_low_latency,service_class_inference,low_latency,0.95,550,550,535,119,61,2,0
d31b6404dfb9b0012a70,service_high_fidelity,service_class_inference,high_fidelity,0.95,1044,1044,535,0,249,13,118
df4a46642a3bb9d2b580,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,552,552,535,119,62,3,0
7a401c0a76b0f48bd24a,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,552,552,535,119,62,3,0
69912428f48af1b6009b,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,552,552,535,119,62,3,0
8bed1e664dfefa7f7330,protocol_control_telegate,protocol_label_only_control,telegate,0.95,552,552,535,119,62,3,0
bde2e3c0bc51a5c4019c,protocol_control_teledata,protocol_label_only_control,teledata,0.95,552,552,535,119,62,3,0
0c8e2b7a112c6bb68054,service_control_low_latency,service_label_only_control,low_latency,0.95,552,552,535,119,62,3,0
60682c9a82a35600c569,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,552,552,535,119,62,3,0
93faa7a0149d2580f457,protocol_direct,protocol_inference,direct_transfer,0.65,264,264,330,0,0,0,0
6cee1a463fe277c3bb03,protocol_on_demand,protocol_inference,on_demand_epr,0.65,320,320,330,0,28,10,0
812c0f2e860a3b1aa1fa,protocol_prefetch,protocol_inference,prefetched_epr,0.65,326,326,330,47,31,8,0
5731f4d5a8225faeb018,protocol_telegate,protocol_inference,telegate,0.65,350,350,330,43,43,22,0
33f3c58c34d8a77c20d3,protocol_teledata,protocol_inference,teledata,0.65,332,332,330,45,34,12,0
1847b77194f244776459,distill_0,distillation_depth_inference,distill_0,0.65,314,314,330,0,25,7,0
aa5b25590a332c3f3e97,distill_1,distillation_depth_inference,distill_1,0.65,384,384,330,0,51,15,18
dd64eb745a029ccc3550,distill_2,distillation_depth_inference,distill_2,0.65,514,514,330,0,107,35,36
66b69c594f072c38b2c3,retry_1,retry_policy_inference,retry_1,0.65,276,276,300,0,18,6,0
294f6a4a7e38ecc24326,retry_2,retry_policy_inference,retry_2,0.65,302,302,325,0,21,4,0
a2404c9cad8038d1fe08,retry_4,retry_policy_inference,retry_4,0.65,312,312,330,0,24,6,0
ce7be89c8c5acdd31e03,service_low_latency,service_class_inference,low_latency,0.65,328,328,330,47,32,9,0
905bde57e4b23eebee9a,service_high_fidelity,service_class_inference,high_fidelity,0.65,514,514,330,0,107,35,36
b06235a256d00e0c2d64,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,332,332,330,45,34,12,0
e2cc7f08f37dc7e4b780,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,332,332,330,45,34,12,0
c986db78cf10498d4a70,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,332,332,330,45,34,12,0
6a74b279a62951ec65d3,protocol_control_telegate,protocol_label_only_control,telegate,0.65,332,332,330,45,34,12,0
ff2c6cade0aedc05b365,protocol_control_teledata,protocol_label_only_control,teledata,0.65,332,332,330,45,34,12,0
60e243abba5ffa872743,service_control_low_latency,service_label_only_control,low_latency,0.65,332,332,330,47,34,11,0
eb2aeb1e04bd591c436a,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,332,332,330,47,34,11,0
858e33eb6ba930f60532,protocol_direct,protocol_inference,direct_transfer,0.8,264,264,330,0,0,0,0
f6c342980404791aaaf7,protocol_on_demand,protocol_inference,on_demand_epr,0.8,310,310,330,0,23,5,0
4f6e0b1b22899176c18f,protocol_prefetch,protocol_inference,prefetched_epr,0.8,332,332,330,47,34,11,0
eb9d20fb175df0b48649,protocol_telegate,protocol_inference,telegate,0.8,322,322,330,45,29,7,0
f4676959fc58d706d0ef,protocol_teledata,protocol_inference,teledata,0.8,316,316,330,49,26,2,0
d70fb2169eada6702dcd,distill_0,distillation_depth_inference,distill_0,0.8,308,308,330,0,22,4,0
2167d5c94bbee2a4ae01,distill_1,distillation_depth_inference,distill_1,0.8,372,372,330,0,45,9,18
e89e29f3496187edf290,distill_2,distillation_depth_inference,distill_2,0.8,486,486,330,0,93,21,36
146b97b609c29aebcd6c,retry_1,retry_policy_inference,retry_1,0.8,264,264,285,0,18,9,0
107c9ee77b893243e418,retry_2,retry_policy_inference,retry_2,0.8,298,298,320,0,21,5,0
09259f58dd8dd294cb3e,retry_4,retry_policy_inference,retry_4,0.8,308,308,330,0,22,4,0
223591c974f8abe040b4,service_low_latency,service_class_inference,low_latency,0.8,320,320,330,47,28,5,0
e17783b2f31ef6bb1d1e,service_high_fidelity,service_class_inference,high_fidelity,0.8,484,484,330,0,92,20,36
07da8fbbb438fa548597,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,318,318,330,47,27,4,0
7976265694f2b17d9391,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,318,318,330,47,27,4,0
6e5187679b7a88c8d66a,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,318,318,330,47,27,4,0
1e79419766d2bf9e6325,protocol_control_telegate,protocol_label_only_control,telegate,0.8,318,318,330,47,27,4,0
071a8a12e94229609748,protocol_control_teledata,protocol_label_only_control,teledata,0.8,318,318,330,47,27,4,0
a891fe1d6e2fbb232768,service_control_low_latency,service_label_only_control,low_latency,0.8,320,320,330,47,28,5,0
1a9f7e97ab776749e2b6,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,320,320,330,47,28,5,0
7c49fca9330f5b8111da,protocol_direct,protocol_inference,direct_transfer,0.95,264,264,330,0,0,0,0
0aec8e250a9e2f96aa53,protocol_on_demand,protocol_inference,on_demand_epr,0.95,306,306,330,0,21,3,0
2a9cc64c77b1a6b46e43,protocol_prefetch,protocol_inference,prefetched_epr,0.95,322,322,330,49,29,5,0
c7e9e30c26bee9685753,protocol_telegate,protocol_inference,telegate,0.95,318,318,330,47,27,4,0
3513867052ef135127d7,protocol_teledata,protocol_inference,teledata,0.95,314,314,330,49,25,1,0
a79ae3d4400142e0af05,distill_0,distillation_depth_inference,distill_0,0.95,300,300,330,0,18,0,0
c9627657e54e12df58c0,distill_1,distillation_depth_inference,distill_1,0.95,356,356,330,0,37,1,18
aac832ac5051f0fab0b6,distill_2,distillation_depth_inference,distill_2,0.95,454,454,330,0,77,5,36
0fc543ec6800f11135dc,retry_1,retry_policy_inference,retry_1,0.95,300,300,330,0,18,0,0
ec16a9c62082b5fc4a43,retry_2,retry_policy_inference,retry_2,0.95,302,302,330,0,19,1,0
2d230a98232f6e5c8126,retry_4,retry_policy_inference,retry_4,0.95,302,302,330,0,19,1,0
254e54033e294a1e432d,service_low_latency,service_class_inference,low_latency,0.95,316,316,330,49,26,2,0
3d143296830d80af02a2,service_high_fidelity,service_class_inference,high_fidelity,0.95,456,456,330,0,78,6,36
4101db3b7d005a72e738,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,314,314,330,47,25,2,0
e516d3d070c7ad7537b7,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,314,314,330,47,25,2,0
35f5a57a4a13499ac0d7,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,314,314,330,47,25,2,0
1d61b1968ba14e4fc4ad,protocol_control_telegate,protocol_label_only_control,telegate,0.95,314,314,330,47,25,2,0
575e27c8d0e45a12f5d9,protocol_control_teledata,protocol_label_only_control,teledata,0.95,314,314,330,47,25,2,0
c1a1ef3aea3fd0c1e7d8,service_control_low_latency,service_label_only_control,low_latency,0.95,312,312,330,47,24,1,0
43b6f7ed8e868a6e190a,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,312,312,330,47,24,1,0
862b5ce9b50630fc915a,protocol_direct,protocol_inference,direct_transfer,0.65,264,264,330,0,0,0,0
a1aca26b5aa688f1713d,protocol_on_demand,protocol_inference,on_demand_epr,0.65,326,326,330,0,31,13,0
66147a6ec9969a8a0f41,protocol_prefetch,protocol_inference,prefetched_epr,0.65,322,322,330,47,29,6,0
c83f30435c2f3b38bdae,protocol_telegate,protocol_inference,telegate,0.65,344,344,330,45,40,18,0
2e9a6166e491e6814ac1,protocol_teledata,protocol_inference,teledata,0.65,336,336,330,47,36,13,0
1550e8226a8d0330ae30,distill_0,distillation_depth_inference,distill_0,0.65,324,324,330,0,30,12,0
5c9d4e941411a092b61c,distill_1,distillation_depth_inference,distill_1,0.65,370,370,330,0,44,8,18
d24959787c4248c0d04f,distill_2,distillation_depth_inference,distill_2,0.65,556,556,330,0,128,56,36
6fc30a21a507e04e8188,retry_1,retry_policy_inference,retry_1,0.65,272,272,295,0,18,7,0
f08b96865e980f41020f,retry_2,retry_policy_inference,retry_2,0.65,300,300,320,0,22,6,0
bb65bb45b1ae887e4602,retry_4,retry_policy_inference,retry_4,0.65,312,312,330,0,24,6,0
5dc9740ff6f6102d02bd,service_low_latency,service_class_inference,low_latency,0.65,324,324,330,47,30,7,0
cbeb17c6b5e256c52d78,service_high_fidelity,service_class_inference,high_fidelity,0.65,508,508,330,0,104,32,36
7409a422ba618051b23e,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,336,336,330,45,36,14,0
a1f3fdbb89b215923986,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,336,336,330,45,36,14,0
dcd5a4f8a155e0382713,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,336,336,330,45,36,14,0
abec0043bc9620f79ff2,protocol_control_telegate,protocol_label_only_control,telegate,0.65,336,336,330,45,36,14,0
f9a0e8f1329f8abbd49a,protocol_control_teledata,protocol_label_only_control,teledata,0.65,336,336,330,45,36,14,0
3f69d039b219a4e692d5,service_control_low_latency,service_label_only_control,low_latency,0.65,330,330,330,47,33,10,0
baa6ab50bb7a57db62df,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,330,330,330,47,33,10,0
463ddb6ce6b4e2558346,protocol_direct,protocol_inference,direct_transfer,0.8,264,264,330,0,0,0,0
92537a3db36578f029a2,protocol_on_demand,protocol_inference,on_demand_epr,0.8,310,310,330,0,23,5,0
d7e00a25d72c3215afee,protocol_prefetch,protocol_inference,prefetched_epr,0.8,314,314,330,49,25,1,0
885d0dbfd60d7aadca09,protocol_telegate,protocol_inference,telegate,0.8,322,322,330,47,29,6,0
ac732f3080e96f02520f,protocol_teledata,protocol_inference,teledata,0.8,322,322,330,45,29,7,0
c87dba39a5cf28274b72,distill_0,distillation_depth_inference,distill_0,0.8,304,304,330,0,20,2,0
ab814617927e79e06d65,distill_1,distillation_depth_inference,distill_1,0.8,358,358,330,0,38,2,18
b67a127a332a2aecd84e,distill_2,distillation_depth_inference,distill_2,0.8,478,478,330,0,89,17,36
12a7a1221c98c1ae434d,retry_1,retry_policy_inference,retry_1,0.8,292,292,320,0,18,2,0
40c4cbf6a12c230ef9a9,retry_2,retry_policy_inference,retry_2,0.8,306,306,325,0,23,6,0
b9c6f0690f31d6920268,retry_4,retry_policy_inference,retry_4,0.8,306,306,330,0,21,3,0
4adcb35438c18bb26f22,service_low_latency,service_class_inference,low_latency,0.8,326,326,330,49,31,7,0
3badae29967cb5d7ece6,service_high_fidelity,service_class_inference,high_fidelity,0.8,476,476,330,0,88,16,36
eb1ce4a9aefa399f6c5a,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,322,322,330,45,29,7,0
82d826dabf3eaf07458c,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,322,322,330,45,29,7,0
28b93b1b7e0a95efa952,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,322,322,330,45,29,7,0
d4fb6b8cac9ec2193437,protocol_control_telegate,protocol_label_only_control,telegate,0.8,322,322,330,45,29,7,0
92a7c90f4854d145cf4c,protocol_control_teledata,protocol_label_only_control,teledata,0.8,322,322,330,45,29,7,0
81a18c83db6cb40867ff,service_control_low_latency,service_label_only_control,low_latency,0.8,320,320,330,47,28,5,0
4cd17a29313e289f6d85,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,320,320,330,47,28,5,0
98c291160dab5dfc4999,protocol_direct,protocol_inference,direct_transfer,0.95,264,264,330,0,0,0,0
54e86c6d439e21285b73,protocol_on_demand,protocol_inference,on_demand_epr,0.95,304,304,330,0,20,2,0
5cf989d6268812dba8f1,protocol_prefetch,protocol_inference,prefetched_epr,0.95,314,314,330,47,25,2,0
d9e1f408cc56edf46d2f,protocol_telegate,protocol_inference,telegate,0.95,314,314,330,49,25,1,0
4ba73f15934875c6580f,protocol_teledata,protocol_inference,teledata,0.95,312,312,330,49,24,0,0
a62511661063bc91b629,distill_0,distillation_depth_inference,distill_0,0.95,300,300,330,0,18,0,0
554a3334d71e8e50b3de,distill_1,distillation_depth_inference,distill_1,0.95,354,354,330,0,36,0,18
021dd93bf6083d80393f,distill_2,distillation_depth_inference,distill_2,0.95,448,448,330,0,74,2,36
18fbf1bbbc924c7587b8,retry_1,retry_policy_inference,retry_1,0.95,300,300,330,0,18,0,0
44f1ead2e0ef0b92b12a,retry_2,retry_policy_inference,retry_2,0.95,300,300,330,0,18,0,0
77832036c191efe71a8d,retry_4,retry_policy_inference,retry_4,0.95,300,300,330,0,18,0,0
63cb2239c4546dac3f06,service_low_latency,service_class_inference,low_latency,0.95,314,314,330,49,25,1,0
6e6e682ac1cf855d92c5,service_high_fidelity,service_class_inference,high_fidelity,0.95,458,458,330,0,79,7,36
8260a0b1e5ead9d8fed8,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,312,312,330,49,24,0,0
224182e8881b889fa9bc,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,312,312,330,49,24,0,0
7c78205b903d0fde1413,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,312,312,330,49,24,0,0
e096118ac8ea1bae86e3,protocol_control_telegate,protocol_label_only_control,telegate,0.95,312,312,330,49,24,0,0
396f71f1c43c49b7c72e,protocol_control_teledata,protocol_label_only_control,teledata,0.95,312,312,330,49,24,0,0
91d71bbc3b5806231bc1,service_control_low_latency,service_label_only_control,low_latency,0.95,312,312,330,47,24,1,0
6c27e25e221639b50a1f,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,312,312,330,47,24,1,0
5e36b0be37241f773f83,protocol_direct,protocol_inference,direct_transfer,0.65,376,376,470,0,0,0,0
40a2128f9d069ec7d862,protocol_on_demand,protocol_inference,on_demand_epr,0.65,504,504,470,0,64,18,0
1750063d709c22ef8aca,protocol_prefetch,protocol_inference,prefetched_epr,0.65,500,500,470,93,62,16,0
e1a18523803b2dafdd73,protocol_telegate,protocol_inference,telegate,0.65,516,516,470,93,70,24,0
8d22635bfb2da340eb48,protocol_teledata,protocol_inference,teledata,0.65,512,512,470,93,68,22,0
9f99eec121b9f1ef3824,distill_0,distillation_depth_inference,distill_0,0.65,502,502,470,0,63,17,0
afb0e939850a8f81bf4a,distill_1,distillation_depth_inference,distill_1,0.65,682,682,470,0,130,38,46
a306365e47d27ab645df,distill_2,distillation_depth_inference,distill_2,0.65,1004,1004,470,0,268,84,92
f7f0d22aaa1f2fd12c8c,retry_1,retry_policy_inference,retry_1,0.65,364,364,340,0,46,26,0
c39f82e1bf8fc3b219d1,retry_2,retry_policy_inference,retry_2,0.65,480,480,450,0,60,18,0
909adc236ccd1a8abfc5,retry_4,retry_policy_inference,retry_4,0.65,532,532,465,0,80,35,0
2af503f09f354fc7d756,service_low_latency,service_class_inference,low_latency,0.65,532,532,470,93,78,32,0
081f09b5dad29b0674c5,service_high_fidelity,service_class_inference,high_fidelity,0.65,1016,1016,470,0,274,90,92
a90c5b26f972d6f64ad4,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,546,546,470,93,85,39,0
d2cd3ab9d1f576dce51e,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,546,546,470,93,85,39,0
177356ea28772b12d804,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,546,546,470,93,85,39,0
b947a8b6b1bb80f5af9c,protocol_control_telegate,protocol_label_only_control,telegate,0.65,546,546,470,93,85,39,0
f15744be51702a963e72,protocol_control_teledata,protocol_label_only_control,teledata,0.65,546,546,470,93,85,39,0
5cf09f470ab8a5ccfa0e,service_control_low_latency,service_label_only_control,low_latency,0.65,520,520,470,93,72,26,0
bc6dcca39043e47d3deb,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,520,520,470,93,72,26,0
a85ba924cac92f657f84,protocol_direct,protocol_inference,direct_transfer,0.8,376,376,470,0,0,0,0
05077a920b5319f92685,protocol_on_demand,protocol_inference,on_demand_epr,0.8,490,490,470,0,57,11,0
217209417df29b5a80d1,protocol_prefetch,protocol_inference,prefetched_epr,0.8,488,488,470,93,56,10,0
56f44a1d76ea9e055989,protocol_telegate,protocol_inference,telegate,0.8,508,508,470,93,66,20,0
2599890b8ffab140e294,protocol_teledata,protocol_inference,teledata,0.8,488,488,470,93,56,10,0
d4419eae734feab9faf5,distill_0,distillation_depth_inference,distill_0,0.8,494,494,470,0,59,13,0
4ae6c4346cbc50f39202,distill_1,distillation_depth_inference,distill_1,0.8,628,628,470,0,103,11,46
7e8bd2a4c9950e0dd85e,distill_2,distillation_depth_inference,distill_2,0.8,916,916,470,0,224,40,92
e9d899b3135cc24cf0da,retry_1,retry_policy_inference,retry_1,0.8,440,440,435,0,46,7,0
69eaff7885381c1243e8,retry_2,retry_policy_inference,retry_2,0.8,490,490,470,0,57,11,0
794c8474b26563fee4d7,retry_4,retry_policy_inference,retry_4,0.8,488,488,470,0,56,10,0
a7917bf4e2e72b8cc264,service_low_latency,service_class_inference,low_latency,0.8,496,496,470,93,60,14,0
0ea2c00c360f9cacd810,service_high_fidelity,service_class_inference,high_fidelity,0.8,924,924,470,0,228,44,92
a4f904b7bd2d2e498e1e,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,492,492,470,93,58,12,0
3e1a04c299b6e9f0de0c,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,492,492,470,93,58,12,0
41ad8826cc3d58c1f96c,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,492,492,470,93,58,12,0
15577f73be6b3e3119be,protocol_control_telegate,protocol_label_only_control,telegate,0.8,492,492,470,93,58,12,0
7efe64401f0b3026d4c1,protocol_control_teledata,protocol_label_only_control,teledata,0.8,492,492,470,93,58,12,0
c172815b01ac323e8e43,service_control_low_latency,service_label_only_control,low_latency,0.8,490,490,470,93,57,11,0
daa4e025d03a312e16d0,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,490,490,470,93,57,11,0
b1a308a2c7fa6095d29f,protocol_direct,protocol_inference,direct_transfer,0.95,376,376,470,0,0,0,0
8c45f7b9de87c6a0cb44,protocol_on_demand,protocol_inference,on_demand_epr,0.95,472,472,470,0,48,2,0
7d3f45cedd318963599d,protocol_prefetch,protocol_inference,prefetched_epr,0.95,470,470,470,93,47,1,0
0eedbf0b526b37bd9a6f,protocol_telegate,protocol_inference,telegate,0.95,470,470,470,93,47,1,0
ade7125bab8cc65b6fb1,protocol_teledata,protocol_inference,teledata,0.95,474,474,470,93,49,3,0
5ec86678521c5e2af3dd,distill_0,distillation_depth_inference,distill_0,0.95,472,472,470,0,48,2,0
16fb5ef0d1d6f20a132d,distill_1,distillation_depth_inference,distill_1,0.95,622,622,470,0,100,8,46
b10bcbd96887dc87d97d,distill_2,distillation_depth_inference,distill_2,0.95,848,848,470,0,190,6,92
13d40fd2a0fb166e5ab7,retry_1,retry_policy_inference,retry_1,0.95,464,464,465,0,46,1,0
e907472d46baf0301298,retry_2,retry_policy_inference,retry_2,0.95,470,470,465,0,49,4,0
de10151d18014fa9f3f7,retry_4,retry_policy_inference,retry_4,0.95,472,472,470,0,48,2,0
75f7b76a49dd891030ad,service_low_latency,service_class_inference,low_latency,0.95,470,470,470,93,47,1,0
00a02530ff4a9b386892,service_high_fidelity,service_class_inference,high_fidelity,0.95,858,858,470,0,195,11,92
597620e1fa7e1ccd0197,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,470,470,470,93,47,1,0
fdd64c670bc87d5ac719,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,470,470,470,93,47,1,0
7dea451cb8f99484dd2e,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,470,470,470,93,47,1,0
2d31026bd3232c9f5c18,protocol_control_telegate,protocol_label_only_control,telegate,0.95,470,470,470,93,47,1,0
308c86876c11360be2ec,protocol_control_teledata,protocol_label_only_control,teledata,0.95,470,470,470,93,47,1,0
8d3f04f25f58c7dbd582,service_control_low_latency,service_label_only_control,low_latency,0.95,472,472,470,93,48,2,0
aeb16af3b6d1067dce70,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,472,472,470,93,48,2,0
467c9ef961c88eb95070,protocol_direct,protocol_inference,direct_transfer,0.65,376,376,470,0,0,0,0
752c2709317aaba81faf,protocol_on_demand,protocol_inference,on_demand_epr,0.65,512,512,460,0,72,28,0
8cde904a70a0daccfd5d,protocol_prefetch,protocol_inference,prefetched_epr,0.65,516,516,470,93,70,24,0
97323c6a8681e163a90c,protocol_telegate,protocol_inference,telegate,0.65,520,520,470,93,72,26,0
8b4e80e793350afb5e68,protocol_teledata,protocol_inference,teledata,0.65,522,522,470,93,73,27,0
9c13dc481611dcba2936,distill_0,distillation_depth_inference,distill_0,0.65,534,534,470,0,79,33,0
f564e7af242042ea46f8,distill_1,distillation_depth_inference,distill_1,0.65,703,703,465,0,143,52,45
212e59d58d5c607020a0,distill_2,distillation_depth_inference,distill_2,0.65,1066,1066,465,0,302,119,90
2b7e65c615f975fdac34,retry_1,retry_policy_inference,retry_1,0.65,400,400,385,0,46,17,0
1bd5b74d133c234bc3db,retry_2,retry_policy_inference,retry_2,0.65,480,480,445,0,62,21,0
c97eca5228b12557961e,retry_4,retry_policy_inference,retry_4,0.65,508,508,470,0,66,20,0
5e2aae0921629f3cf139,service_low_latency,service_class_inference,low_latency,0.65,510,510,470,93,67,21,0
882ed8840db3b9fe10e8,service_high_fidelity,service_class_inference,high_fidelity,0.65,1074,1074,470,0,303,119,92
4c6c9aa0b076e22c2ba6,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,538,538,470,93,81,35,0
32129eaa9ceeb7fc934e,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,538,538,470,93,81,35,0
80b799e44bf881d17edc,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,538,538,470,93,81,35,0
0e1ccbe64f54812bdb58,protocol_control_telegate,protocol_label_only_control,telegate,0.65,538,538,470,93,81,35,0
71895f73d778ebfa80da,protocol_control_teledata,protocol_label_only_control,teledata,0.65,538,538,470,93,81,35,0
e9caf25a6a83953672bf,service_control_low_latency,service_label_only_control,low_latency,0.65,518,518,470,93,71,25,0
36342b7dd1eae607b44d,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,518,518,470,93,71,25,0
660e5744f27aea8ca755,protocol_direct,protocol_inference,direct_transfer,0.8,376,376,470,0,0,0,0
78df5978d24b2f05390e,protocol_on_demand,protocol_inference,on_demand_epr,0.8,488,488,470,0,56,10,0
129586ced814958d2134,protocol_prefetch,protocol_inference,prefetched_epr,0.8,492,492,470,93,58,12,0
05ef41fc73dae2ba89f2,protocol_telegate,protocol_inference,telegate,0.8,496,496,470,93,60,14,0
783638a47894721ab58f,protocol_teledata,protocol_inference,teledata,0.8,512,512,470,93,68,22,0
85995cd18dd644ceec5c,distill_0,distillation_depth_inference,distill_0,0.8,492,492,470,0,58,12,0
4d9b455deb87d3dae4d4,distill_1,distillation_depth_inference,distill_1,0.8,638,638,470,0,108,16,46
99910cb9bf2c99d32373,distill_2,distillation_depth_inference,distill_2,0.8,942,942,470,0,237,53,92
