trace_id,base_schedule_id,repeat_id,schedule_profile,link_success_probability,condition_id,task_name,evaluator_label,runtime_mode,post_pipeline,distillation_depth,retry_limit,uses_prefetch,victim_route_offset,victim_remote_operation_count,victim_success_fraction,actual_generation_attempt_count,actual_retry_count,victim_mean_request_slowdown,victim_makespan_slowdown
881b9c688f45cf81bd4b,base_0008,1,synchronization_bursty,0.95,retry_2,retry_policy_inference,retry_2,custom_epr,generic_epr,0,2,False,0,52,1.0,54,2,1.1928712393079248,1.0085620299886053
e32b800dab89315f5cd9,base_0008,1,synchronization_bursty,0.95,retry_4,retry_policy_inference,retry_4,custom_epr,generic_epr,0,4,False,0,52,1.0,54,2,1.1940428898409283,1.009926999938968
e882c58a97cf47f01d61,base_0008,1,synchronization_bursty,0.95,service_low_latency,service_class_inference,low_latency,custom_epr,generic_epr,0,4,False,0,52,1.0,52,0,1.2073506110284808,1.0222107994391696
d0bc7291edb204a36cce,base_0008,1,synchronization_bursty,0.95,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,generic_epr,2,4,False,0,52,1.0,218,10,1.0736031053624233,1.0039448276263503
2bd6a91dd190d5fc8dd9,base_0008,1,synchronization_bursty,0.95,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,generic_epr,0,4,True,0,52,1.0,67,3,1.2113336227673812,1.0012019333305822
9dfb8a8bcbfaed9d2389,base_0008,1,synchronization_bursty,0.95,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,generic_epr,0,4,True,0,52,1.0,67,3,1.2113336227673812,1.0012019333305822
6dc467c553b423f19616,base_0008,1,synchronization_bursty,0.95,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,generic_epr,0,4,True,0,52,1.0,67,3,1.2113336227673812,1.0012019333305822
ccea5552072fb2eb041c,base_0008,1,synchronization_bursty,0.95,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,generic_epr,0,4,True,0,52,1.0,67,3,1.2113336227673812,1.0012019333305822
31fcd12fa9927fde5eba,base_0008,1,synchronization_bursty,0.95,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,generic_epr,0,4,True,0,52,1.0,67,3,1.2113336227673812,1.0012019333305822
130a472d862cec3c2969,base_0008,1,synchronization_bursty,0.95,service_control_low_latency,service_label_only_control,low_latency,custom_epr,generic_epr,1,4,False,0,52,1.0,110,6,1.0948655355887396,1.0041258976249976
1cf75782e63c66e84efd,base_0008,1,synchronization_bursty,0.95,service_control_high_fidelity,service_label_only_control,high_fidelity,custom_epr,generic_epr,1,4,False,0,52,1.0,110,6,1.0948655355887396,1.0041258976249976
2cbe132209e3d90be294,base_0009,0,sparse_periodic,0.65,protocol_direct,protocol_inference,direct_transfer,direct,direct,0,1,False,0,21,1.0,0,0,1.25666825499556,1.0
a3ffe996caadeb01b60c,base_0009,0,sparse_periodic,0.65,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,generic_epr,0,4,False,0,21,1.0,27,6,1.1422318266681768,1.011384398559725
596ffb1c9c4fc0402c44,base_0009,0,sparse_periodic,0.65,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,generic_epr,0,4,True,0,21,1.0,85,38,1.0571134302094936,1.0
f7bc44e8f96dd8748363,base_0009,0,sparse_periodic,0.65,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,0,21,1.0,77,26,1.2997958040468365,1.0214712722766564
0fe6742468263453b16e,base_0009,0,sparse_periodic,0.65,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,0,21,1.0,88,37,1.2008257523247396,0.999505779657944
13bb3de1c4ce9c58e6c3,base_0009,0,sparse_periodic,0.65,distill_0,distillation_depth_inference,distill_0,custom_epr,generic_epr,0,6,False,0,21,1.0,28,7,1.1748851027044285,1.011384398559725
f29797363ec7b757413a,base_0009,0,sparse_periodic,0.65,distill_1,distillation_depth_inference,distill_1,custom_epr,generic_epr,1,6,False,0,21,1.0,61,19,1.0488083054319457,1.001990654878111
1fc80af475f950f91965,base_0009,0,sparse_periodic,0.65,distill_2,distillation_depth_inference,distill_2,custom_epr,generic_epr,2,6,False,0,21,1.0,123,39,1.043555106496041,1.0019357439545324
f34c357ad7587f039b31,base_0009,0,sparse_periodic,0.65,retry_1,retry_policy_inference,retry_1,custom_epr,generic_epr,0,1,False,0,21,0.7619047619047619,21,5,1.09957061369816,1.011384398559725
5d15576cc962ca291b63,base_0009,0,sparse_periodic,0.65,retry_2,retry_policy_inference,retry_2,custom_epr,generic_epr,0,2,False,0,21,0.9523809523809523,25,5,1.140404200035831,1.011384398559725
13cfc45d1aa3bfdfc5af,base_0009,0,sparse_periodic,0.65,retry_4,retry_policy_inference,retry_4,custom_epr,generic_epr,0,4,False,0,21,1.0,31,10,1.1414168086024257,1.011384398559725
eac5aa1b071b256bf126,base_0009,0,sparse_periodic,0.65,service_low_latency,service_class_inference,low_latency,custom_epr,generic_epr,0,4,False,0,21,1.0,29,8,1.1077919644747833,1.011384398559725
28bd648dabe56f1745ec,base_0009,0,sparse_periodic,0.65,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,generic_epr,2,4,False,0,21,1.0,113,29,1.0248088626671947,1.001870567054907
f759ff6699e9b5198557,base_0009,0,sparse_periodic,0.65,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,generic_epr,0,4,True,0,21,1.0,76,21,1.20907525421062,1.0
d98e4d00845b2fe597ca,base_0009,0,sparse_periodic,0.65,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,generic_epr,0,4,True,0,21,1.0,76,21,1.20907525421062,1.0
155c79d5b8d642f49a1b,base_0009,0,sparse_periodic,0.65,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,generic_epr,0,4,True,0,21,1.0,76,21,1.20907525421062,1.0
e6cee199d6875ef90e0b,base_0009,0,sparse_periodic,0.65,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,generic_epr,0,4,True,0,21,1.0,76,21,1.20907525421062,1.0
eecea1c361dc8f8ba574,base_0009,0,sparse_periodic,0.65,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,generic_epr,0,4,True,0,21,1.0,76,21,1.20907525421062,1.0
8405f9e1b8b51ef3309e,base_0009,0,sparse_periodic,0.65,service_control_low_latency,service_label_only_control,low_latency,custom_epr,generic_epr,1,4,False,0,21,0.9523809523809523,68,27,1.0777339213360204,1.0018998864410305
a7a7c474150dc8eeb659,base_0009,0,sparse_periodic,0.65,service_control_high_fidelity,service_label_only_control,high_fidelity,custom_epr,generic_epr,1,4,False,0,21,0.9523809523809523,68,27,1.0777339213360204,1.0018998864410305
de96001424e167d58ec1,base_0009,0,sparse_periodic,0.8,protocol_direct,protocol_inference,direct_transfer,direct,direct,0,1,False,0,21,1.0,0,0,1.25666825499556,1.0
fb6626e19b5d9d2920c8,base_0009,0,sparse_periodic,0.8,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,generic_epr,0,4,False,0,21,1.0,24,3,1.144049943891776,1.011384398559725
a452a2db74d20f9d5137,base_0009,0,sparse_periodic,0.8,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,generic_epr,0,4,True,0,21,1.0,65,8,1.1843256515671243,1.0215038639461471
c6e2f80560e8200a61fc,base_0009,0,sparse_periodic,0.8,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,0,21,1.0,68,15,1.2762838602562403,1.011253437967338
6e0647939c200b4bdcdd,base_0009,0,sparse_periodic,0.8,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,0,21,1.0,69,15,1.2785214298339096,1.0196633137256033
2fc51c7301f23b3be20c,base_0009,0,sparse_periodic,0.8,distill_0,distillation_depth_inference,distill_0,custom_epr,generic_epr,0,6,False,0,21,1.0,28,7,1.142469982252374,1.011384398559725
e2e216da6dd8b40e9faf,base_0009,0,sparse_periodic,0.8,distill_1,distillation_depth_inference,distill_1,custom_epr,generic_epr,1,6,False,0,21,1.0,57,15,1.0843315248446086,1.001990654878111
e9c048db8b013935ea85,base_0009,0,sparse_periodic,0.8,distill_2,distillation_depth_inference,distill_2,custom_epr,generic_epr,2,6,False,0,21,1.0,106,22,1.041006013244181,1.0019357439545324
396096b5673e4c64ac43,base_0009,0,sparse_periodic,0.8,retry_1,retry_policy_inference,retry_1,custom_epr,generic_epr,0,1,False,0,21,0.8571428571428571,21,3,1.1055519122118198,1.011384398559725
8d4f87a7caf8a0375b38,base_0009,0,sparse_periodic,0.8,retry_2,retry_policy_inference,retry_2,custom_epr,generic_epr,0,2,False,0,21,1.0,27,6,1.140404200035831,1.011384398559725
93b4ec92aebf12809884,base_0009,0,sparse_periodic,0.8,retry_4,retry_policy_inference,retry_4,custom_epr,generic_epr,0,4,False,0,21,1.0,30,9,1.1295315055739565,1.011384398559725
5195f175e9d675532514,base_0009,0,sparse_periodic,0.8,service_low_latency,service_class_inference,low_latency,custom_epr,generic_epr,0,4,False,0,21,1.0,24,3,1.1408714972622518,1.011384398559725
ed829f8ff564210b3311,base_0009,0,sparse_periodic,0.8,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,generic_epr,2,4,False,0,21,1.0,109,25,1.0462738733541106,1.0002842257025781
55ab7127ba573eb9db45,base_0009,0,sparse_periodic,0.8,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,generic_epr,0,4,True,0,21,1.0,72,16,1.2221501607260383,1.0215038639461471
35196b035a77def02491,base_0009,0,sparse_periodic,0.8,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,generic_epr,0,4,True,0,21,1.0,72,16,1.2221501607260383,1.0215038639461471
99de26a8c2b7315a18a6,base_0009,0,sparse_periodic,0.8,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,generic_epr,0,4,True,0,21,1.0,72,16,1.2221501607260383,1.0215038639461471
7a3b5ccd71bd920cf140,base_0009,0,sparse_periodic,0.8,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,generic_epr,0,4,True,0,21,1.0,72,16,1.2221501607260383,1.0215038639461471
0699f1747be839e7221d,base_0009,0,sparse_periodic,0.8,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,generic_epr,0,4,True,0,21,1.0,72,16,1.2221501607260383,1.0215038639461471
366c9011c2cdd9a93f0d,base_0009,0,sparse_periodic,0.8,service_control_low_latency,service_label_only_control,low_latency,custom_epr,generic_epr,1,4,False,0,21,1.0,57,15,1.0550101296396197,1.001990654878111
c387a9e1de42dc370dcc,base_0009,0,sparse_periodic,0.8,service_control_high_fidelity,service_label_only_control,high_fidelity,custom_epr,generic_epr,1,4,False,0,21,1.0,57,15,1.0550101296396197,1.001990654878111
d7ebec2de6438fec81b9,base_0009,0,sparse_periodic,0.95,protocol_direct,protocol_inference,direct_transfer,direct,direct,0,1,False,0,21,1.0,0,0,1.25666825499556,1.0
38e27eb6a346e03c63ae,base_0009,0,sparse_periodic,0.95,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,generic_epr,0,4,False,0,21,1.0,23,2,1.1007759280694212,1.011384398559725
30f505a4a295016af61a,base_0009,0,sparse_periodic,0.95,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,generic_epr,0,4,True,0,21,1.0,60,2,1.2905002325800305,1.0215038639461471
1a19155b1c1225dd2689,base_0009,0,sparse_periodic,0.95,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,0,21,1.0,60,6,1.0789562278268678,0.9878750462437705
437a50c737303f2df6c3,base_0009,0,sparse_periodic,0.95,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,0,21,1.0,61,4,1.1406509123820603,1.0094839295168623
2397119ac2a3c668b10e,base_0009,0,sparse_periodic,0.95,distill_0,distillation_depth_inference,distill_0,custom_epr,generic_epr,0,6,False,0,21,1.0,22,1,1.1015234182656777,1.011384398559725
aab68b1513702cbbb890,base_0009,0,sparse_periodic,0.95,distill_1,distillation_depth_inference,distill_1,custom_epr,generic_epr,1,6,False,0,21,1.0,44,2,1.075476734392103,1.0019671592669663
8d78c599a0080048ecb7,base_0009,0,sparse_periodic,0.95,distill_2,distillation_depth_inference,distill_2,custom_epr,generic_epr,2,6,False,0,21,1.0,90,6,1.0560203617747956,1.0019357439545324
00c9df0e1e2dfc3dae33,base_0009,0,sparse_periodic,0.95,retry_1,retry_policy_inference,retry_1,custom_epr,generic_epr,0,1,False,0,21,0.9047619047619048,21,2,1.1270431411706876,1.011384398559725
a9d7a026160cad2b79cd,base_0009,0,sparse_periodic,0.95,retry_2,retry_policy_inference,retry_2,custom_epr,generic_epr,0,2,False,0,21,1.0,21,0,1.1270431411706876,1.011384398559725
1ee6d4a2397043ef1c7b,base_0009,0,sparse_periodic,0.95,retry_4,retry_policy_inference,retry_4,custom_epr,generic_epr,0,4,False,0,21,1.0,23,2,1.1270431411706876,1.011384398559725
c4c20b76040c2c514994,base_0009,0,sparse_periodic,0.95,service_low_latency,service_class_inference,low_latency,custom_epr,generic_epr,0,4,False,0,21,1.0,22,1,1.1025940452930203,1.011384398559725
a2e03ac34b4194180a3e,base_0009,0,sparse_periodic,0.95,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,generic_epr,2,4,False,0,21,1.0,90,6,1.0445340484355554,1.001913519452263
19ca1ac3e5f1a840d985,base_0009,0,sparse_periodic,0.95,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,generic_epr,0,4,True,0,21,1.0,63,6,1.2466902379829843,1.0215038639461471
782b93988cee5c9cda41,base_0009,0,sparse_periodic,0.95,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,generic_epr,0,4,True,0,21,1.0,63,6,1.2466902379829843,1.0215038639461471
2663079ba159664a8aba,base_0009,0,sparse_periodic,0.95,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,generic_epr,0,4,True,0,21,1.0,63,6,1.2466902379829843,1.0215038639461471
fa4e01cf2be11027b542,base_0009,0,sparse_periodic,0.95,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,generic_epr,0,4,True,0,21,1.0,63,6,1.2466902379829843,1.0215038639461471
4ecc22a30cbcd01ec75e,base_0009,0,sparse_periodic,0.95,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,generic_epr,0,4,True,0,21,1.0,63,6,1.2466902379829843,1.0215038639461471
8e533456f0becf787895,base_0009,0,sparse_periodic,0.95,service_control_low_latency,service_label_only_control,low_latency,custom_epr,generic_epr,1,4,False,0,21,1.0,44,2,1.084205772047173,1.001990654878111
997e5eb30026bc97fa42,base_0009,0,sparse_periodic,0.95,service_control_high_fidelity,service_label_only_control,high_fidelity,custom_epr,generic_epr,1,4,False,0,21,1.0,44,2,1.084205772047173,1.001990654878111
01d46301c57c5c1b8a26,base_0009,1,sparse_periodic,0.65,protocol_direct,protocol_inference,direct_transfer,direct,direct,0,1,False,0,21,1.0,0,0,1.2622716287400695,1.0
d724fd5e933da1f990e4,base_0009,1,sparse_periodic,0.65,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,generic_epr,0,4,False,0,21,0.8571428571428571,35,17,1.1191711841745076,1.0019669479890423
bda023d01085ac958e1c,base_0009,1,sparse_periodic,0.65,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,generic_epr,0,4,True,0,21,1.0,82,33,1.1473865591050278,1.024284033251273
c03adc439c630ed35c4f,base_0009,1,sparse_periodic,0.65,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,0,21,1.0,75,20,1.1276871358529337,1.0214689033019613
93f3187552155d271b2b,base_0009,1,sparse_periodic,0.65,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,0,21,1.0,69,17,1.1199760955121298,1.0196611486019747
3aef0ea8440d62944664,base_0009,1,sparse_periodic,0.65,distill_0,distillation_depth_inference,distill_0,custom_epr,generic_epr,0,6,False,0,21,1.0,35,14,1.1123604303553656,1.0019993927772635
90944216887176b16fd0,base_0009,1,sparse_periodic,0.65,distill_1,distillation_depth_inference,distill_1,custom_epr,generic_epr,1,6,False,0,21,1.0,67,25,1.056297446339782,1.0019440054434563
e03f1690dd57075adf3b,base_0009,1,sparse_periodic,0.65,distill_2,distillation_depth_inference,distill_2,custom_epr,generic_epr,2,6,False,0,21,1.0,119,35,1.040941288376796,1.0003077631761508
bac4528e64f7d0adc825,base_0009,1,sparse_periodic,0.65,retry_1,retry_policy_inference,retry_1,custom_epr,generic_epr,0,1,False,0,21,0.5238095238095238,21,10,1.0815400325412015,1.0
c013fcbd2ec024879bde,base_0009,1,sparse_periodic,0.65,retry_2,retry_policy_inference,retry_2,custom_epr,generic_epr,0,2,False,0,21,0.8571428571428571,26,8,1.099278724624725,1.0113831405865341
61b3eb749bf2cbbf72c3,base_0009,1,sparse_periodic,0.65,retry_4,retry_policy_inference,retry_4,custom_epr,generic_epr,0,4,False,0,21,1.0,27,6,1.0954779859522497,1.0019993927772635
ac3e3e6ede9fe0db1e4c,base_0009,1,sparse_periodic,0.65,service_low_latency,service_class_inference,low_latency,custom_epr,generic_epr,0,4,False,0,21,0.9523809523809523,29,9,1.1169428590143522,1.0019993927772635
3070c24b5e6710ed9ec6,base_0009,1,sparse_periodic,0.65,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,generic_epr,2,4,False,0,21,0.9523809523809523,122,40,1.038677295476829,1.0018916040804882
0a26d054c5f6e1e66a97,base_0009,1,sparse_periodic,0.65,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,generic_epr,0,4,True,0,21,1.0,74,23,1.2372119238020123,0.9878579833743635
86046101c65ccd777e61,base_0009,1,sparse_periodic,0.65,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,generic_epr,0,4,True,0,21,1.0,74,23,1.2372119238020123,0.9878579833743635
277f8cd69169928d1cb6,base_0009,1,sparse_periodic,0.65,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,generic_epr,0,4,True,0,21,1.0,74,23,1.2372119238020123,0.9878579833743635
b98544ff31de2b3bc023,base_0009,1,sparse_periodic,0.65,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,generic_epr,0,4,True,0,21,1.0,74,23,1.2372119238020123,0.9878579833743635
81d1e26f985623048ae7,base_0009,1,sparse_periodic,0.65,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,generic_epr,0,4,True,0,21,1.0,74,23,1.2372119238020123,0.9878579833743635
dfd07e90843b1d3843ac,base_0009,1,sparse_periodic,0.65,service_control_low_latency,service_label_only_control,low_latency,custom_epr,generic_epr,1,4,False,0,21,0.9047619047619048,60,22,1.0788304741140238,1.0019904385233473
6f1e627cf35942b9890d,base_0009,1,sparse_periodic,0.65,service_control_high_fidelity,service_label_only_control,high_fidelity,custom_epr,generic_epr,1,4,False,0,21,0.9047619047619048,60,22,1.0788304741140238,1.0019904385233473
d8a7aa97a5a5555cd32f,base_0009,1,sparse_periodic,0.8,protocol_direct,protocol_inference,direct_transfer,direct,direct,0,1,False,0,21,1.0,0,0,1.2622716287400695,1.0
64d1526567ab4acc7fd0,base_0009,1,sparse_periodic,0.8,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,generic_epr,0,4,False,0,21,1.0,26,5,1.125454685661221,1.0113831405865341
e43b5fc64264d6146e55,base_0009,1,sparse_periodic,0.8,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,generic_epr,0,4,True,0,21,1.0,67,15,1.2457694960612098,1.0215014877745647
97c7de6f4efb13619bbd,base_0009,1,sparse_periodic,0.8,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,0,21,1.0,70,16,1.3692262983265184,1.0242472319645681
69bd474c7b6e9d406ceb,base_0009,1,sparse_periodic,0.8,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,0,21,1.0,66,12,1.055582119064438,1.0
d8f7d9a1f35089d8a5c6,base_0009,1,sparse_periodic,0.8,distill_0,distillation_depth_inference,distill_0,custom_epr,generic_epr,0,6,False,0,21,1.0,28,7,1.158717822831154,1.0113831405865341
39f5fcefdfd5fb86ca77,base_0009,1,sparse_periodic,0.8,distill_1,distillation_depth_inference,distill_1,custom_epr,generic_epr,1,6,False,0,21,1.0,48,6,1.0705961419991024,1.0019904385233473
fceaa8c3959a44ad4c51,base_0009,1,sparse_periodic,0.8,distill_2,distillation_depth_inference,distill_2,custom_epr,generic_epr,2,6,False,0,21,1.0,95,11,1.0469578771957426,1.0019355393705434
63e04bd38471356f45fa,base_0009,1,sparse_periodic,0.8,retry_1,retry_policy_inference,retry_1,custom_epr,generic_epr,0,1,False,0,21,0.7142857142857143,21,6,1.1090125600137288,1.0113831405865341
232ae0efa2b2da11e8c5,base_0009,1,sparse_periodic,0.8,retry_2,retry_policy_inference,retry_2,custom_epr,generic_epr,0,2,False,0,21,1.0,28,7,1.0943754621058615,1.0019993927772635
32a37922a3f2b99e4086,base_0009,1,sparse_periodic,0.8,retry_4,retry_policy_inference,retry_4,custom_epr,generic_epr,0,4,False,0,21,1.0,23,2,1.1029202791088284,1.0113831405865341
7cb6bab8085893d6bc72,base_0009,1,sparse_periodic,0.8,service_low_latency,service_class_inference,low_latency,custom_epr,generic_epr,0,4,False,0,21,1.0,28,7,1.0954779859522497,1.0019993927772635
ca526eb41c993fefbc71,base_0009,1,sparse_periodic,0.8,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,generic_epr,2,4,False,0,21,1.0,96,12,1.05281602540332,1.0019355393705434
282a0962b7990f0ba023,base_0009,1,sparse_periodic,0.8,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,generic_epr,0,4,True,0,21,1.0,67,11,1.264948149597158,1.0215014877745647
0f403209da339601f391,base_0009,1,sparse_periodic,0.8,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,generic_epr,0,4,True,0,21,1.0,67,11,1.264948149597158,1.0215014877745647
8f6f23afab4eba165269,base_0009,1,sparse_periodic,0.8,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,generic_epr,0,4,True,0,21,1.0,67,11,1.264948149597158,1.0215014877745647
2a80d7b7068eab9f5fe1,base_0009,1,sparse_periodic,0.8,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,generic_epr,0,4,True,0,21,1.0,67,11,1.264948149597158,1.0215014877745647
a5f11a7aeb9c3ceb46c7,base_0009,1,sparse_periodic,0.8,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,generic_epr,0,4,True,0,21,1.0,67,11,1.264948149597158,1.0215014877745647
e0d0375d11694eb54d57,base_0009,1,sparse_periodic,0.8,service_control_low_latency,service_label_only_control,low_latency,custom_epr,generic_epr,1,4,False,0,21,1.0,54,12,1.061940223154203,1.0019904385233473
edad98d1341ba3f4aa8e,base_0009,1,sparse_periodic,0.8,service_control_high_fidelity,service_label_only_control,high_fidelity,custom_epr,generic_epr,1,4,False,0,21,1.0,54,12,1.061940223154203,1.0019904385233473
de3e25272d90a3feffab,base_0009,1,sparse_periodic,0.95,protocol_direct,protocol_inference,direct_transfer,direct,direct,0,1,False,0,21,1.0,0,0,1.2622716287400695,1.0
bb92508838e0bcfbfa9c,base_0009,1,sparse_periodic,0.95,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,generic_epr,0,4,False,0,21,1.0,21,0,1.1273693749864957,1.0113831405865341
60aebe1b9204ff2729a1,base_0009,1,sparse_periodic,0.95,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,generic_epr,0,4,True,0,21,1.0,59,0,1.2434816389475134,1.0215014877745647
88797c72c81a9c289eb5,base_0009,1,sparse_periodic,0.95,protocol_telegate,protocol_inference,telegate,prefetch,telegate,0,4,True,0,21,1.0,61,4,1.1497411187364097,1.0214689033019613
abaf2845a961be3dc769,base_0009,1,sparse_periodic,0.95,protocol_teledata,protocol_inference,teledata,prefetch,teledata,0,4,True,0,21,1.0,61,5,1.1702751815642929,1.0196611486019747
f1ebb72ec270b93e4647,base_0009,1,sparse_periodic,0.95,distill_0,distillation_depth_inference,distill_0,custom_epr,generic_epr,0,6,False,0,21,1.0,21,0,1.1273693749864957,1.0113831405865341
a45d7c92339d3267681f,base_0009,1,sparse_periodic,0.95,distill_1,distillation_depth_inference,distill_1,custom_epr,generic_epr,1,6,False,0,21,1.0,43,1,1.0761465250377267,1.0019904385233473
91260639ac107685d0c8,base_0009,1,sparse_periodic,0.95,distill_2,distillation_depth_inference,distill_2,custom_epr,generic_epr,2,6,False,0,21,1.0,85,1,1.0497973031804844,1.001913319538769
7c5dd62aa49254632d0c,base_0009,1,sparse_periodic,0.95,retry_1,retry_policy_inference,retry_1,custom_epr,generic_epr,0,1,False,0,21,0.8095238095238095,21,4,1.0998968475139683,1.0
e704ed31efa05b447346,base_0009,1,sparse_periodic,0.95,retry_2,retry_policy_inference,retry_2,custom_epr,generic_epr,0,2,False,0,21,1.0,22,1,1.1237278205023924,1.0113831405865341
b4ce3749338bd7046fbd,base_0009,1,sparse_periodic,0.95,retry_4,retry_policy_inference,retry_4,custom_epr,generic_epr,0,4,False,0,21,1.0,22,1,1.1273693749864957,1.0113831405865341
f92ddbc2b8a8075e9431,base_0009,1,sparse_periodic,0.95,service_low_latency,service_class_inference,low_latency,custom_epr,generic_epr,0,4,False,0,21,1.0,22,1,1.1273693749864957,1.0113831405865341
22ebf7256a013f00737f,base_0009,1,sparse_periodic,0.95,service_high_fidelity,service_class_inference,high_fidelity,custom_epr,generic_epr,2,4,False,0,21,1.0,88,4,1.04304706521383,1.0019355393705434
1797eed89fc39f32abcf,base_0009,1,sparse_periodic,0.95,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,prefetch,generic_epr,0,4,True,0,21,1.0,59,0,1.2434816389475134,1.0215014877745647
27e0b269ed415fe8c7ba,base_0009,1,sparse_periodic,0.95,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,prefetch,generic_epr,0,4,True,0,21,1.0,59,0,1.2434816389475134,1.0215014877745647
d77860ca9e77788c6804,base_0009,1,sparse_periodic,0.95,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,prefetch,generic_epr,0,4,True,0,21,1.0,59,0,1.2434816389475134,1.0215014877745647
b550911d90c38291f8c5,base_0009,1,sparse_periodic,0.95,protocol_control_telegate,protocol_label_only_control,telegate,prefetch,generic_epr,0,4,True,0,21,1.0,59,0,1.2434816389475134,1.0215014877745647
85debd2de0f85f927da4,base_0009,1,sparse_periodic,0.95,protocol_control_teledata,protocol_label_only_control,teledata,prefetch,generic_epr,0,4,True,0,21,1.0,59,0,1.2434816389475134,1.0215014877745647
9517de46e935d385b235,base_0009,1,sparse_periodic,0.95,service_control_low_latency,service_label_only_control,low_latency,custom_epr,generic_epr,1,4,False,0,21,1.0,42,0,1.0774409838582477,1.0019904385233473
b96449c06365a6b5a64d,base_0009,1,sparse_periodic,0.95,service_control_high_fidelity,service_label_only_control,high_fidelity,custom_epr,generic_epr,1,4,False,0,21,1.0,42,0,1.0774409838582477,1.0019904385233473
6d6096d002a3447050cb,base_0010,0,dense_periodic,0.65,protocol_direct,protocol_inference,direct_transfer,direct,direct,0,1,False,0,46,1.0,0,0,1.0554397442514882,1.0
42c04213fdfe17958198,base_0010,0,dense_periodic,0.65,protocol_on_demand,protocol_inference,on_demand_epr,custom_epr,generic_epr,0,4,False,0,46,1.0,66,20,1.0287535591853159,1.0019626030676072
80def0dab626aa1388fb,base_0010,0,dense_periodic,0.65,protocol_prefetch,protocol_inference,prefetched_epr,prefetch,generic_epr,0,4,True,0,46,1.0,91,28,1.0554397442514882,1.0
