trace_id,condition_id,task_name,evaluator_label,link_success_probability,combined_wait_events,combined_intervals,combined_stage_records,combined_pool_events,actual_generation_attempt_count,actual_retry_count,distillation_event_count
3aef0ea8440d62944664,distill_0,distillation_depth_inference,distill_0,0.65,415,415,345,0,35,14,0
90944216887176b16fd0,distill_1,distillation_depth_inference,distill_1,0.65,500,500,366,0,67,25,21
e03f1690dd57075adf3b,distill_2,distillation_depth_inference,distill_2,0.65,625,625,387,0,119,35,42
bac4528e64f7d0adc825,retry_1,retry_policy_inference,retry_1,0.65,337,337,295,0,21,10,0
c013fcbd2ec024879bde,retry_2,retry_policy_inference,retry_2,0.65,382,382,330,0,26,8,0
61b3eb749bf2cbbf72c3,retry_4,retry_policy_inference,retry_4,0.65,399,399,345,0,27,6,0
ac3e3e6ede9fe0db1e4c,service_low_latency,service_class_inference,low_latency,0.65,398,398,340,0,29,9,0
3070c24b5e6710ed9ec6,service_high_fidelity,service_class_inference,high_fidelity,0.65,624,624,380,0,122,40,40
0a26d054c5f6e1e66a97,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,493,493,345,116,74,23,0
86046101c65ccd777e61,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,493,493,345,116,74,23,0
277f8cd69169928d1cb6,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,493,493,345,116,74,23,0
b98544ff31de2b3bc023,protocol_control_telegate,protocol_label_only_control,telegate,0.65,493,493,345,116,74,23,0
81d1e26f985623048ae7,protocol_control_teledata,protocol_label_only_control,teledata,0.65,493,493,345,116,74,23,0
dfd07e90843b1d3843ac,service_control_low_latency,service_label_only_control,low_latency,0.65,474,474,354,0,60,22,19
6f1e627cf35942b9890d,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,474,474,354,0,60,22,19
d8a7aa97a5a5555cd32f,protocol_direct,protocol_inference,direct_transfer,0.8,345,345,345,0,0,0,0
64d1526567ab4acc7fd0,protocol_on_demand,protocol_inference,on_demand_epr,0.8,397,397,345,0,26,5,0
e43b5fc64264d6146e55,protocol_prefetch,protocol_inference,prefetched_epr,0.8,479,479,345,108,67,15,0
97c7de6f4efb13619bbd,protocol_telegate,protocol_inference,telegate,0.8,506,506,366,112,70,16,0
69bd474c7b6e9d406ceb,protocol_teledata,protocol_inference,teledata,0.8,498,498,366,109,66,12,0
d8f7d9a1f35089d8a5c6,distill_0,distillation_depth_inference,distill_0,0.8,401,401,345,0,28,7,0
39f5fcefdfd5fb86ca77,distill_1,distillation_depth_inference,distill_1,0.8,462,462,366,0,48,6,21
fceaa8c3959a44ad4c51,distill_2,distillation_depth_inference,distill_2,0.8,577,577,387,0,95,11,42
63e04bd38471356f45fa,retry_1,retry_policy_inference,retry_1,0.8,357,357,315,0,21,6,0
232ae0efa2b2da11e8c5,retry_2,retry_policy_inference,retry_2,0.8,401,401,345,0,28,7,0
32a37922a3f2b99e4086,retry_4,retry_policy_inference,retry_4,0.8,391,391,345,0,23,2,0
7cb6bab8085893d6bc72,service_low_latency,service_class_inference,low_latency,0.8,401,401,345,0,28,7,0
ca526eb41c993fefbc71,service_high_fidelity,service_class_inference,high_fidelity,0.8,579,579,387,0,96,12,42
282a0962b7990f0ba023,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,479,479,345,110,67,11,0
0f403209da339601f391,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,479,479,345,110,67,11,0
8f6f23afab4eba165269,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,479,479,345,110,67,11,0
2a80d7b7068eab9f5fe1,protocol_control_telegate,protocol_label_only_control,telegate,0.8,479,479,345,110,67,11,0
a5f11a7aeb9c3ceb46c7,protocol_control_teledata,protocol_label_only_control,teledata,0.8,479,479,345,110,67,11,0
e0d0375d11694eb54d57,service_control_low_latency,service_label_only_control,low_latency,0.8,474,474,366,0,54,12,21
edad98d1341ba3f4aa8e,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,474,474,366,0,54,12,21
de3e25272d90a3feffab,protocol_direct,protocol_inference,direct_transfer,0.95,345,345,345,0,0,0,0
bb92508838e0bcfbfa9c,protocol_on_demand,protocol_inference,on_demand_epr,0.95,387,387,345,0,21,0,0
60aebe1b9204ff2729a1,protocol_prefetch,protocol_inference,prefetched_epr,0.95,463,463,345,102,59,0,0
88797c72c81a9c289eb5,protocol_telegate,protocol_inference,telegate,0.95,488,488,366,104,61,4,0
abaf2845a961be3dc769,protocol_teledata,protocol_inference,teledata,0.95,488,488,366,104,61,5,0
f1ebb72ec270b93e4647,distill_0,distillation_depth_inference,distill_0,0.95,387,387,345,0,21,0,0
a45d7c92339d3267681f,distill_1,distillation_depth_inference,distill_1,0.95,452,452,366,0,43,1,21
91260639ac107685d0c8,distill_2,distillation_depth_inference,distill_2,0.95,557,557,387,0,85,1,42
7c5dd62aa49254632d0c,retry_1,retry_policy_inference,retry_1,0.95,367,367,325,0,21,4,0
e704ed31efa05b447346,retry_2,retry_policy_inference,retry_2,0.95,389,389,345,0,22,1,0
b4ce3749338bd7046fbd,retry_4,retry_policy_inference,retry_4,0.95,389,389,345,0,22,1,0
f92ddbc2b8a8075e9431,service_low_latency,service_class_inference,low_latency,0.95,389,389,345,0,22,1,0
22ebf7256a013f00737f,service_high_fidelity,service_class_inference,high_fidelity,0.95,563,563,387,0,88,4,42
1797eed89fc39f32abcf,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,463,463,345,102,59,0,0
27e0b269ed415fe8c7ba,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,463,463,345,102,59,0,0
d77860ca9e77788c6804,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,463,463,345,102,59,0,0
b550911d90c38291f8c5,protocol_control_telegate,protocol_label_only_control,telegate,0.95,463,463,345,102,59,0,0
85debd2de0f85f927da4,protocol_control_teledata,protocol_label_only_control,teledata,0.95,463,463,345,102,59,0,0
9517de46e935d385b235,service_control_low_latency,service_label_only_control,low_latency,0.95,450,450,366,0,42,0,21
b96449c06365a6b5a64d,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,450,450,366,0,42,0,21
6d6096d002a3447050cb,protocol_direct,protocol_inference,direct_transfer,0.65,470,470,470,0,0,0,0
42c04213fdfe17958198,protocol_on_demand,protocol_inference,on_demand_epr,0.65,602,602,470,0,66,20,0
80def0dab626aa1388fb,protocol_prefetch,protocol_inference,prefetched_epr,0.65,652,652,470,157,91,28,0
47d0f11ed71da6cd6d58,protocol_telegate,protocol_inference,telegate,0.65,694,694,516,155,89,26,0
4dc86e05b580a99aeffe,protocol_teledata,protocol_inference,teledata,0.65,714,714,516,164,99,37,0
0fb534209dc101602f40,distill_0,distillation_depth_inference,distill_0,0.65,612,612,470,0,71,25,0
216d2b788327152dd967,distill_1,distillation_depth_inference,distill_1,0.65,810,810,516,0,147,55,46
75309f2475301c85b6f9,distill_2,distillation_depth_inference,distill_2,0.65,1156,1156,562,0,297,113,92
dfa26ffc150e845a8b9e,retry_1,retry_policy_inference,retry_1,0.65,492,492,400,0,46,14,0
a1581f9711784fd76134,retry_2,retry_policy_inference,retry_2,0.65,545,545,425,0,60,23,0
9e2cfe2887c5cc373ac5,retry_4,retry_policy_inference,retry_4,0.65,604,604,460,0,72,28,0
03e20ff4cf5bdee4a02e,service_low_latency,service_class_inference,low_latency,0.65,623,623,455,0,84,41,0
a0bb7723c5f19231c477,service_high_fidelity,service_class_inference,high_fidelity,0.65,1070,1070,548,0,261,85,88
204bf1e8bf1ccca6b3ef,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,666,666,470,164,98,35,0
4f6ca48c1fc8a532c144,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,666,666,470,164,98,35,0
c81b6952b2239d65f09f,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,666,666,470,164,98,35,0
c17f3321b831cc48f931,protocol_control_telegate,protocol_label_only_control,telegate,0.65,666,666,470,164,98,35,0
64b98b4a6bc49f61fe92,protocol_control_teledata,protocol_label_only_control,teledata,0.65,666,666,470,164,98,35,0
37ec73b4b48370f33fdd,service_control_low_latency,service_label_only_control,low_latency,0.65,796,796,504,0,146,58,44
fbb5bb8f6463f89135f1,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,796,796,504,0,146,58,44
6ccd875968419ebe0b4b,protocol_direct,protocol_inference,direct_transfer,0.8,470,470,470,0,0,0,0
a883b831b88251845ad1,protocol_on_demand,protocol_inference,on_demand_epr,0.8,598,598,470,0,64,18,0
9ee170448c91606384d7,protocol_prefetch,protocol_inference,prefetched_epr,0.8,630,630,470,148,80,15,0
86eeb067daa7c3a6df33,protocol_telegate,protocol_inference,telegate,0.8,692,692,516,154,88,25,0
18abf2063e0163a61627,protocol_teledata,protocol_inference,teledata,0.8,678,678,516,147,81,18,0
053ee76249aeef4a30d9,distill_0,distillation_depth_inference,distill_0,0.8,592,592,470,0,61,15,0
7a15597c6f18df753127,distill_1,distillation_depth_inference,distill_1,0.8,732,732,516,0,108,16,46
6ce1a31646ed70bf7cd9,distill_2,distillation_depth_inference,distill_2,0.8,1002,1002,562,0,220,36,92
613193458a8013aaf465,retry_1,retry_policy_inference,retry_1,0.8,507,507,415,0,46,11,0
89f62cc9189b75839952,retry_2,retry_policy_inference,retry_2,0.8,577,577,465,0,56,11,0
e89b8d8aba97328d4863,retry_4,retry_policy_inference,retry_4,0.8,570,570,470,0,50,4,0
50c7f3e5f8e2ac86d44d,service_low_latency,service_class_inference,low_latency,0.8,582,582,470,0,56,10,0
cf642d765920293db5e7,service_high_fidelity,service_class_inference,high_fidelity,0.8,1020,1020,562,0,229,45,92
e2d0033c95ea8dbab09d,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,622,622,470,145,76,10,0
585f0369aff8b83769e9,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,622,622,470,145,76,10,0
54cf3fafd69e5d5580cb,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,622,622,470,145,76,10,0
48aeab12035f8414c202,protocol_control_telegate,protocol_label_only_control,telegate,0.8,622,622,470,145,76,10,0
898ebd59bde783dc5edf,protocol_control_teledata,protocol_label_only_control,teledata,0.8,622,622,470,145,76,10,0
ac42702dae63909c8aba,service_control_low_latency,service_label_only_control,low_latency,0.8,752,752,516,0,118,26,46
b569dc8a6275e8527cc5,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,752,752,516,0,118,26,46
220ad57ac5591c6b80b9,protocol_direct,protocol_inference,direct_transfer,0.95,470,470,470,0,0,0,0
6af286b85dd8e0f9fa92,protocol_on_demand,protocol_inference,on_demand_epr,0.95,568,568,470,0,49,3,0
d35a19ea36041294de18,protocol_prefetch,protocol_inference,prefetched_epr,0.95,608,608,470,139,69,2,0
a04307c2ae5dca7a793b,protocol_telegate,protocol_inference,telegate,0.95,656,656,516,140,70,3,0
542e44f67dec5581827f,protocol_teledata,protocol_inference,teledata,0.95,660,660,516,140,72,7,0
1080a544092f190eb24c,distill_0,distillation_depth_inference,distill_0,0.95,564,564,470,0,47,1,0
1b6ad4670b384ef9fdde,distill_1,distillation_depth_inference,distill_1,0.95,714,714,516,0,99,7,46
38b5689b059d7564391b,distill_2,distillation_depth_inference,distill_2,0.95,944,944,562,0,191,7,92
bb24284f517f29002c9b,retry_1,retry_policy_inference,retry_1,0.95,547,547,455,0,46,3,0
82cc1cbd5c42ec8aa5b3,retry_2,retry_policy_inference,retry_2,0.95,564,564,470,0,47,1,0
970be7148f0e73dbb731,retry_4,retry_policy_inference,retry_4,0.95,564,564,470,0,47,1,0
a68e9df7cd83a410f208,service_low_latency,service_class_inference,low_latency,0.95,564,564,470,0,47,1,0
150d7ae396a6c450d1f5,service_high_fidelity,service_class_inference,high_fidelity,0.95,956,956,562,0,197,13,92
fd853b7aca7df1ae37a1,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,608,608,470,138,69,3,0
67ed39c618b00bd9ec1e,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,608,608,470,138,69,3,0
0f21a4c0cc0e3eaa0695,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,608,608,470,138,69,3,0
8c6c36d3bae0a9a35ba1,protocol_control_telegate,protocol_label_only_control,telegate,0.95,608,608,470,138,69,3,0
36a7d19e8f122aec5a3e,protocol_control_teledata,protocol_label_only_control,teledata,0.95,608,608,470,138,69,3,0
ea1108b991a94a6d89fc,service_control_low_latency,service_label_only_control,low_latency,0.95,712,712,516,0,98,6,46
5b99d507ece987487c9a,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,712,712,516,0,98,6,46
585a1577309ada60c023,protocol_direct,protocol_inference,direct_transfer,0.65,470,470,470,0,0,0,0
e82b200b85a315b42273,protocol_on_demand,protocol_inference,on_demand_epr,0.65,600,600,470,0,65,19,0
327b2889cd940c9d27e7,protocol_prefetch,protocol_inference,prefetched_epr,0.65,652,652,470,155,91,30,0
92ba78f5e050dff2e2da,protocol_telegate,protocol_inference,telegate,0.65,708,708,516,161,96,34,0
492e6ec7c7d4a82e8adb,protocol_teledata,protocol_inference,teledata,0.65,718,718,516,164,101,41,0
016f5fbeb07c9a58c33d,distill_0,distillation_depth_inference,distill_0,0.65,648,648,470,0,89,43,0
a1b566968ffff1bad7d0,distill_1,distillation_depth_inference,distill_1,0.65,788,788,516,0,136,44,46
0d192fb5c16d0d4cdbbf,distill_2,distillation_depth_inference,distill_2,0.65,1121,1121,555,0,283,100,90
bcf0fc342b653b5b51ce,retry_1,retry_policy_inference,retry_1,0.65,492,492,400,0,46,14,0
70c7ae8b4653e7f37ae3,retry_2,retry_policy_inference,retry_2,0.65,571,571,455,0,58,15,0
0773eeb480715a2ce38e,retry_4,retry_policy_inference,retry_4,0.65,595,595,465,0,65,20,0
68b84da232b6f1fceee1,service_low_latency,service_class_inference,low_latency,0.65,594,594,450,0,72,30,0
f1445872e4192c8916f2,service_high_fidelity,service_class_inference,high_fidelity,0.65,1091,1091,541,0,275,96,86
a702c23fbdd46625822a,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,692,692,470,175,111,50,0
2313dd69b5d8aee0d3b1,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,692,692,470,175,111,50,0
a695fbb485c61521daaa,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,692,692,470,175,111,50,0
cc140420e3cfcbed814a,protocol_control_telegate,protocol_label_only_control,telegate,0.65,692,692,470,175,111,50,0
2c25bb447c564941c4c4,protocol_control_teledata,protocol_label_only_control,teledata,0.65,692,692,470,175,111,50,0
f775d298e97ef228b301,service_control_low_latency,service_label_only_control,low_latency,0.65,780,780,510,0,135,44,45
002fd8d67e65eb687bc5,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,780,780,510,0,135,44,45
1ebd7d7e50a76de7ebde,protocol_direct,protocol_inference,direct_transfer,0.8,470,470,470,0,0,0,0
10a7f4643000ecda70e6,protocol_on_demand,protocol_inference,on_demand_epr,0.8,590,590,470,0,60,14,0
338cb7858a72074075d2,protocol_prefetch,protocol_inference,prefetched_epr,0.8,644,644,470,153,87,24,0
2eeaf3d0c4096faa01fb,protocol_telegate,protocol_inference,telegate,0.8,676,676,516,146,80,17,0
00cf592bd152f2ad1815,protocol_teledata,protocol_inference,teledata,0.8,666,666,516,144,75,9,0
a8ac470de62b3a561390,distill_0,distillation_depth_inference,distill_0,0.8,582,582,470,0,56,10,0
b0707729731fd27adc36,distill_1,distillation_depth_inference,distill_1,0.8,756,756,516,0,120,28,46
a893815ff3035abfcb03,distill_2,distillation_depth_inference,distill_2,0.8,1020,1020,562,0,229,45,92
31068a56413547846ad9,retry_1,retry_policy_inference,retry_1,0.8,542,542,450,0,46,4,0
a0c6bafc277958ce8aa6,retry_2,retry_policy_inference,retry_2,0.8,578,578,470,0,54,8,0
066963bfc98f229227b8,retry_4,retry_policy_inference,retry_4,0.8,596,596,470,0,63,17,0
3e3c3314c9e52e6a0494,service_low_latency,service_class_inference,low_latency,0.8,574,574,470,0,52,6,0
2bad44108318b1b33d50,service_high_fidelity,service_class_inference,high_fidelity,0.8,1028,1028,562,0,233,49,92
4e8431f55a1f02ceb60c,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,632,632,470,149,81,16,0
31e8f9e65fa27181a192,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,632,632,470,149,81,16,0
a6a719610ed9bd144896,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,632,632,470,149,81,16,0
9b1dc9a619b3269821ff,protocol_control_telegate,protocol_label_only_control,telegate,0.8,632,632,470,149,81,16,0
8cb193bbb7a91375f610,protocol_control_teledata,protocol_label_only_control,teledata,0.8,632,632,470,149,81,16,0
c2f0b8a6b7c78d467b2f,service_control_low_latency,service_label_only_control,low_latency,0.8,754,754,510,0,122,32,45
acf0a8600006edd22f4f,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,754,754,510,0,122,32,45
c49693707b722c61a2b7,protocol_direct,protocol_inference,direct_transfer,0.95,470,470,470,0,0,0,0
3d4a11899fe67a29b4a8,protocol_on_demand,protocol_inference,on_demand_epr,0.95,568,568,470,0,49,3,0
9423552fb77124c385b9,protocol_prefetch,protocol_inference,prefetched_epr,0.95,610,610,470,140,70,3,0
40d5699cb78c7a3af46c,protocol_telegate,protocol_inference,telegate,0.95,652,652,516,137,68,2,0
2d77f1bd573530314a85,protocol_teledata,protocol_inference,teledata,0.95,660,660,516,140,72,7,0
eb25b115a680150eaf9f,distill_0,distillation_depth_inference,distill_0,0.95,572,572,470,0,51,5,0
b4d279056436300bd9f2,distill_1,distillation_depth_inference,distill_1,0.95,718,718,516,0,101,9,46
afbea7369efbaabd515e,distill_2,distillation_depth_inference,distill_2,0.95,954,954,562,0,196,12,92
65c6224b6d19236d3083,retry_1,retry_policy_inference,retry_1,0.95,542,542,450,0,46,4,0
7bb4dea6e1422367b292,retry_2,retry_policy_inference,retry_2,0.95,570,570,470,0,50,4,0
57c5889c644270d2356d,retry_4,retry_policy_inference,retry_4,0.95,570,570,470,0,50,4,0
3220ab07ca744abc10f5,service_low_latency,service_class_inference,low_latency,0.95,566,566,470,0,48,2,0
a2f611b80db30364d465,service_high_fidelity,service_class_inference,high_fidelity,0.95,950,950,562,0,194,10,92
8d80d521bba5c0b6754b,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,608,608,470,139,69,2,0
87545bd057e5ffae2c68,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,608,608,470,139,69,2,0
4136760bb0acaca719ab,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,608,608,470,139,69,2,0
7292381f29ea41b49471,protocol_control_telegate,protocol_label_only_control,telegate,0.95,608,608,470,139,69,2,0
00d1522a7ef71d47cc25,protocol_control_teledata,protocol_label_only_control,teledata,0.95,608,608,470,139,69,2,0
3a58a3e01abfba269ae5,service_control_low_latency,service_label_only_control,low_latency,0.95,708,708,516,0,96,4,46
7a078482c6dff73a31cc,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,708,708,516,0,96,4,46
67a392c95d010ce5977c,protocol_direct,protocol_inference,direct_transfer,0.65,565,565,565,0,0,0,0
fb6a2e9add05cac328ce,protocol_on_demand,protocol_inference,on_demand_epr,0.65,783,783,565,0,109,44,0
2d51ddeebcf44c62f598,protocol_prefetch,protocol_inference,prefetched_epr,0.65,797,797,565,193,116,42,0
5261ad0b16e8a8ba6b42,protocol_telegate,protocol_inference,telegate,0.65,840,840,630,182,105,31,0
efa4c099436152f57280,protocol_teledata,protocol_inference,teledata,0.65,882,882,630,202,126,53,0
8fda522963760c76cb0d,distill_0,distillation_depth_inference,distill_0,0.65,773,773,565,0,104,39,0
7047ff21c203006ed523,distill_1,distillation_depth_inference,distill_1,0.65,1026,1026,624,0,201,72,64
bef22c9a19ec2b3482bc,distill_2,distillation_depth_inference,distill_2,0.65,1487,1487,681,0,403,150,126
8ec26cc56d371376ff40,retry_1,retry_policy_inference,retry_1,0.65,595,595,465,0,65,20,0
c033b80f9e13366adeaa,retry_2,retry_policy_inference,retry_2,0.65,701,701,525,0,88,31,0
4bee640a60204896c07d,retry_4,retry_policy_inference,retry_4,0.65,763,763,555,0,104,41,0
f9e0b45c2677e71ae1ee,service_low_latency,service_class_inference,low_latency,0.65,749,749,565,0,92,27,0
f6bc2ff5af93353e2bd9,service_high_fidelity,service_class_inference,high_fidelity,0.65,1428,1428,674,0,377,127,124
412bd7a9972f8e5fae35,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,803,803,565,195,119,46,0
ef32bfb0462ce41d1ff3,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,803,803,565,195,119,46,0
5484de6b3c678babd5ce,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,803,803,565,195,119,46,0
1a1cc3865303f829dd64,protocol_control_telegate,protocol_label_only_control,telegate,0.65,803,803,565,195,119,46,0
0320648a300a7def6af5,protocol_control_teledata,protocol_label_only_control,teledata,0.65,803,803,565,195,119,46,0
6d614145dc829aa9da6f,service_control_low_latency,service_label_only_control,low_latency,0.65,1026,1026,624,0,201,72,64
4559937d596133d706c9,service_control_high_fidelity,service_label_only_control,high_fidelity,0.65,1026,1026,624,0,201,72,64
942f90203d4bc90472b3,protocol_direct,protocol_inference,direct_transfer,0.8,565,565,565,0,0,0,0
c077b1f10bff7733c12d,protocol_on_demand,protocol_inference,on_demand_epr,0.8,721,721,565,0,78,13,0
06d42f4af6432678d35f,protocol_prefetch,protocol_inference,prefetched_epr,0.8,761,761,565,176,98,23,0
b7e7e462905f5e68483f,protocol_telegate,protocol_inference,telegate,0.8,824,824,630,175,97,22,0
2ed0a20e2116d4a404eb,protocol_teledata,protocol_inference,teledata,0.8,814,814,630,171,92,16,0
714d891fc6a1d146c795,distill_0,distillation_depth_inference,distill_0,0.8,747,747,565,0,91,26,0
d6659ddc9cd110ebe23c,distill_1,distillation_depth_inference,distill_1,0.8,946,946,630,0,158,28,65
7634b7fd2c8a9fa08bff,distill_2,distillation_depth_inference,distill_2,0.8,1357,1357,695,0,331,71,130
5a9a2e36ac29411e6a1d,retry_1,retry_policy_inference,retry_1,0.8,610,610,480,0,65,17,0
807710d5b6da99671894,retry_2,retry_policy_inference,retry_2,0.8,714,714,550,0,82,20,0
09923e34eafba1ab0b41,retry_4,retry_policy_inference,retry_4,0.8,731,731,565,0,83,18,0
94ab9ed7bcdc54dcf975,service_low_latency,service_class_inference,low_latency,0.8,725,725,565,0,80,15,0
996c160eb7d7eaa7af82,service_high_fidelity,service_class_inference,high_fidelity,0.8,1338,1338,688,0,325,69,128
37a119a6ce8ec67a3cb9,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.8,753,753,565,173,94,18,0
4eb98bb24bdcb5855a38,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.8,753,753,565,173,94,18,0
d8106346750cb19cdeda,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.8,753,753,565,173,94,18,0
beee289183ce7c2fa6b8,protocol_control_telegate,protocol_label_only_control,telegate,0.8,753,753,565,173,94,18,0
ec77744f1c0d68e5c646,protocol_control_teledata,protocol_label_only_control,teledata,0.8,753,753,565,173,94,18,0
8abd0766c6c5089c3d11,service_control_low_latency,service_label_only_control,low_latency,0.8,950,950,630,0,160,30,65
c071844a13fc7ee5a4c2,service_control_high_fidelity,service_label_only_control,high_fidelity,0.8,950,950,630,0,160,30,65
dfdf5642cebd14444aa3,protocol_direct,protocol_inference,direct_transfer,0.95,565,565,565,0,0,0,0
28d301b81d5caa7b332e,protocol_on_demand,protocol_inference,on_demand_epr,0.95,699,699,565,0,67,2,0
50efb9e1a87348f78085,protocol_prefetch,protocol_inference,prefetched_epr,0.95,727,727,565,160,81,5,0
72713c1b943c59a16725,protocol_telegate,protocol_inference,telegate,0.95,802,802,630,165,86,10,0
9b1bb47dfb4b6214133a,protocol_teledata,protocol_inference,teledata,0.95,786,786,630,157,78,2,0
b9eb09b173f0cf88d611,distill_0,distillation_depth_inference,distill_0,0.95,705,705,565,0,70,5,0
dc31bd97a7bb4b5c0187,distill_1,distillation_depth_inference,distill_1,0.95,898,898,630,0,134,4,65
c1ea3674c68d23fc4fc7,distill_2,distillation_depth_inference,distill_2,0.95,1251,1251,695,0,278,18,130
4d2785589b45ea5d087d,retry_1,retry_policy_inference,retry_1,0.95,690,690,560,0,65,1,0
b78566cde163dafab94b,retry_2,retry_policy_inference,retry_2,0.95,701,701,565,0,68,3,0
0cc682bd7dea3a122189,retry_4,retry_policy_inference,retry_4,0.95,703,703,565,0,69,4,0
43d81b2eddd46ab3b5dd,service_low_latency,service_class_inference,low_latency,0.95,713,713,565,0,74,9,0
4387bd1db78840fe9dd3,service_high_fidelity,service_class_inference,high_fidelity,0.95,1237,1237,695,0,271,11,130
0d0c40573f3e2cc96ede,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.95,721,721,565,157,78,2,0
c3b54407405db18b3c74,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.95,721,721,565,157,78,2,0
0e126a745323cba3d961,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.95,721,721,565,157,78,2,0
362c690282160c17253c,protocol_control_telegate,protocol_label_only_control,telegate,0.95,721,721,565,157,78,2,0
fe9bf6b4c35c2a1acf32,protocol_control_teledata,protocol_label_only_control,teledata,0.95,721,721,565,157,78,2,0
5d8ecced3e9f52981ad1,service_control_low_latency,service_label_only_control,low_latency,0.95,896,896,630,0,133,3,65
43ee94c1873e98b76637,service_control_high_fidelity,service_label_only_control,high_fidelity,0.95,896,896,630,0,133,3,65
40a83679388e9de86080,protocol_direct,protocol_inference,direct_transfer,0.65,565,565,565,0,0,0,0
00e30f3dd9af96c4c630,protocol_on_demand,protocol_inference,on_demand_epr,0.65,751,751,565,0,93,28,0
8b795064828efb3eb631,protocol_prefetch,protocol_inference,prefetched_epr,0.65,783,783,565,186,109,35,0
e767259afc11ae92b2ec,protocol_telegate,protocol_inference,telegate,0.65,868,868,630,198,119,43,0
88e6ef783b682ec84dd2,protocol_teledata,protocol_inference,teledata,0.65,862,862,630,193,116,42,0
5c5113288e22347a9001,distill_0,distillation_depth_inference,distill_0,0.65,757,757,565,0,96,31,0
19f83aac8f4eda3716ff,distill_1,distillation_depth_inference,distill_1,0.65,1052,1052,630,0,211,81,65
78fd98fd6c865d20e760,distill_2,distillation_depth_inference,distill_2,0.65,1471,1471,695,0,388,128,130
5ce8a7bae6526bbdbe1a,retry_1,retry_policy_inference,retry_1,0.65,585,585,455,0,65,22,0
03f31f3e8b52df891bb4,retry_2,retry_policy_inference,retry_2,0.65,709,709,535,0,87,28,0
6cc8c8b1c794cab31f56,retry_4,retry_policy_inference,retry_4,0.65,751,751,545,0,103,42,0
8ad804a862314187ae27,service_low_latency,service_class_inference,low_latency,0.65,749,749,555,0,97,34,0
ae4b7a411c356d4cbfe1,service_high_fidelity,service_class_inference,high_fidelity,0.65,1403,1403,667,0,368,116,122
e1810ed0fd59b2cb44e8,protocol_control_direct_transfer,protocol_label_only_control,direct_transfer,0.65,789,789,565,190,112,37,0
d10eadbb66975408dfbb,protocol_control_on_demand_epr,protocol_label_only_control,on_demand_epr,0.65,789,789,565,190,112,37,0
2820124cb05993be897f,protocol_control_prefetched_epr,protocol_label_only_control,prefetched_epr,0.65,789,789,565,190,112,37,0
