victim_qasm,victim_tag,allocation_policy,num_modules,simultaneous_tenants,victim_modules_requested,attacker_modules_requested,hub_capacity,interfaces_per_module,trial_id,seed,victim_accepted,attacker_accepted,victim_assigned_modules,attacker_assigned_modules,shared_hub_service,shared_link,shared_module,shared_communication_pool,shared_switch_path,p1_like_disjoint,p2_like_endpoint_overlap,actual_sharing_condition,shared_module_count,shared_endpoint_module_count,shared_switch_path_count,victim_remote_pair_count,attacker_remote_pair_count,allocation_utilization,occupied_module_count,unused_module_count,largest_contiguous_unused_block,unused_module_segment_count,unused_module_fragmentation,rejected_job_count,job_rejection_rate,attacker_probe_count,baseline_avg_waiting_time_ns,baseline_max_waiting_time_ns,avg_excess_turnaround_time_ns,max_excess_turnaround_time_ns,total_excess_turnaround_time_ns,contention_observed_fraction,attacker_detection,victim_only_completion_ns,combined_victim_completion_ns,victim_slowdown_ns,victim_slowdown_ratio
dnn_n16.qasm,dnn_n16,fixed_p1,16,3,3,2,2,2,2,36617802,True,True,"0,1,2","14,15",True,False,False,False,True,True,False,switch_path_only,0,0,1,3,1,0.25,5,11,11,1,0.0,0,0.0,48,3.125,72.0,136.04166666666666,915.0,6530.0,0.375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,fixed_p1,16,3,3,2,2,2,3,36617803,True,True,"0,1,2","14,15",True,False,False,False,True,True,False,switch_path_only,0,0,1,3,1,0.25,5,11,11,1,0.0,0,0.0,48,3.6041666666666665,80.0,160.04166666666666,995.0,7682.0,0.3958333333333333,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,fixed_p1,16,3,3,2,2,2,4,36617804,True,True,"0,1,2","14,15",True,False,False,False,True,True,False,switch_path_only,0,0,1,3,1,0.25,5,11,11,1,0.0,0,0.0,48,6.270833333333333,101.0,151.5,930.0,7272.0,0.3958333333333333,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,fixed_p2,16,3,3,2,2,2,0,36617810,True,True,"0,1,2","2,3",True,True,True,True,True,False,True,endpoint_overlap,1,1,1,3,1,0.25,4,12,12,1,0.0,0,0.0,48,0.0,0.0,130.10416666666666,795.0,6245.0,0.3958333333333333,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,fixed_p2,16,3,3,2,2,2,1,36617811,True,True,"0,1,2","2,3",True,True,True,True,True,False,True,endpoint_overlap,1,1,1,3,1,0.25,4,12,12,1,0.0,0,0.0,48,8.625,97.0,150.83333333333334,885.0,7240.0,0.375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,fixed_p2,16,3,3,2,2,2,2,36617812,True,True,"0,1,2","2,3",True,True,True,True,True,False,True,endpoint_overlap,1,1,1,3,1,0.25,4,12,12,1,0.0,0,0.0,48,6.0,97.0,147.72916666666666,935.0,7091.0,0.4166666666666667,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,fixed_p2,16,3,3,2,2,2,3,36617813,True,True,"0,1,2","2,3",True,True,True,True,True,False,True,endpoint_overlap,1,1,1,3,1,0.25,4,12,12,1,0.0,0,0.0,48,3.0625,82.0,138.54166666666666,833.0,6650.0,0.375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,fixed_p2,16,3,3,2,2,2,4,36617814,True,True,"0,1,2","2,3",True,True,True,True,True,False,True,endpoint_overlap,1,1,1,3,1,0.25,4,12,12,1,0.0,0,0.0,48,1.3541666666666667,65.0,136.66666666666666,795.0,6560.0,0.375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,uniform_random,16,3,3,2,2,2,0,36617820,True,True,"1,3,6","2,11",True,False,False,False,True,True,False,switch_path_only,0,0,1,3,1,0.25,7,9,5,3,0.4444444444444444,0,0.0,48,2.2916666666666665,45.0,253.89583333333334,1545.0,12187.0,0.375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,uniform_random,16,3,3,2,2,2,1,36617821,True,True,"2,6,11","11,14",True,True,True,True,True,False,True,endpoint_overlap,1,1,1,3,1,0.25,7,9,3,6,0.6666666666666667,0,0.0,48,0.0,0.0,235.9375,1545.0,11325.0,0.3333333333333333,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,uniform_random,16,3,3,2,2,2,2,36617822,True,True,"8,9,13","3,9",True,True,True,True,True,False,True,endpoint_overlap,1,1,1,3,1,0.25,7,9,4,4,0.5555555555555556,0,0.0,48,8.291666666666666,180.0,60.1875,695.0,2889.0,0.20833333333333334,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,uniform_random,16,3,3,2,2,2,3,36617823,True,True,"2,3,7","4,14",True,False,False,False,True,True,False,switch_path_only,0,0,1,3,1,0.25,7,9,3,5,0.6666666666666667,0,0.0,48,0.6041666666666666,29.0,55.729166666666664,695.0,2675.0,0.1875,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,uniform_random,16,3,3,2,2,2,4,36617824,True,True,"0,10,14","8,10",True,True,True,True,True,False,True,endpoint_overlap,1,1,1,3,1,0.25,5,11,7,4,0.36363636363636365,0,0.0,48,1.2708333333333333,61.0,542.4791666666666,2190.0,26039.0,0.5416666666666666,True,11080.0,11620.0,540.0,1.0535714285714286
dnn_n16.qasm,dnn_n16,load_balanced,16,3,3,2,2,2,0,36617830,True,True,"0,1,2","3,4",True,False,False,False,True,True,False,switch_path_only,0,0,1,3,1,0.25,8,8,8,1,0.0,0,0.0,48,4.416666666666667,110.0,137.97916666666666,825.0,6623.0,0.3958333333333333,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,load_balanced,16,3,3,2,2,2,1,36617831,True,True,"0,1,2","3,4",True,False,False,False,True,True,False,switch_path_only,0,0,1,3,1,0.25,8,8,8,1,0.0,0,0.0,48,0.5,24.0,128.54166666666666,885.0,6170.0,0.375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,load_balanced,16,3,3,2,2,2,2,36617832,True,True,"0,1,2","3,4",True,False,False,False,True,True,False,switch_path_only,0,0,1,3,1,0.25,8,8,8,1,0.0,0,0.0,48,4.1875,106.0,137.54166666666666,930.0,6602.0,0.3541666666666667,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,load_balanced,16,3,3,2,2,2,3,36617833,True,True,"0,1,2","3,4",True,False,False,False,True,True,False,switch_path_only,0,0,1,3,1,0.25,8,8,8,1,0.0,0,0.0,48,2.625,68.0,134.91666666666666,825.0,6476.0,0.3958333333333333,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,load_balanced,16,3,3,2,2,2,4,36617834,True,True,"0,1,2","3,4",True,False,False,False,True,True,False,switch_path_only,0,0,1,3,1,0.25,8,8,8,1,0.0,0,0.0,48,2.4791666666666665,94.0,135.02083333333334,825.0,6481.0,0.3958333333333333,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,communication_minimizing,16,3,3,2,2,2,0,36617840,True,True,"0,1,2","3,4",True,False,False,False,True,True,False,switch_path_only,0,0,1,3,1,0.25,8,8,8,1,0.0,0,0.0,48,9.0,110.0,139.79166666666666,805.0,6710.0,0.375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,communication_minimizing,16,3,3,2,2,2,1,36617841,True,True,"0,1,2","3,4",True,False,False,False,True,True,False,switch_path_only,0,0,1,3,1,0.25,8,8,8,1,0.0,0,0.0,48,2.0208333333333335,77.0,133.95833333333334,795.0,6430.0,0.3958333333333333,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,communication_minimizing,16,3,3,2,2,2,2,36617842,True,True,"0,1,2","3,4",True,False,False,False,True,True,False,switch_path_only,0,0,1,3,1,0.25,8,8,8,1,0.0,0,0.0,48,4.083333333333333,140.0,134.70833333333334,885.0,6466.0,0.3541666666666667,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,communication_minimizing,16,3,3,2,2,2,3,36617843,True,True,"0,1,2","3,4",True,False,False,False,True,True,False,switch_path_only,0,0,1,3,1,0.25,8,8,8,1,0.0,0,0.0,48,1.7291666666666667,83.0,131.1875,825.0,6297.0,0.375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,communication_minimizing,16,3,3,2,2,2,4,36617844,True,True,"0,1,2","3,4",True,False,False,False,True,True,False,switch_path_only,0,0,1,3,1,0.25,8,8,8,1,0.0,0,0.0,48,6.395833333333333,73.0,127.97916666666667,795.0,6143.0,0.3541666666666667,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,communication_consolidating,16,3,3,2,2,2,0,36617850,True,True,"0,1,2","0,1",True,True,True,True,True,False,True,endpoint_overlap,2,2,1,3,1,0.25,5,11,11,1,0.0,0,0.0,48,3.1041666666666665,85.0,175.85416666666666,1147.0,8441.0,0.3958333333333333,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,communication_consolidating,16,3,3,2,2,2,1,36617851,True,True,"0,1,2","0,1",True,True,True,True,True,False,True,endpoint_overlap,2,2,1,3,1,0.25,5,11,11,1,0.0,0,0.0,48,5.104166666666667,97.0,151.54166666666666,885.0,7274.0,0.4166666666666667,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,communication_consolidating,16,3,3,2,2,2,2,36617852,True,True,"0,1,2","0,1",True,True,True,True,True,False,True,endpoint_overlap,2,2,1,3,1,0.25,5,11,11,1,0.0,0,0.0,48,2.1458333333333335,68.0,130.3125,795.0,6255.0,0.3541666666666667,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,communication_consolidating,16,3,3,2,2,2,3,36617853,True,True,"0,1,2","0,1",True,True,True,True,True,False,True,endpoint_overlap,2,2,1,3,1,0.25,5,11,11,1,0.0,0,0.0,48,1.9583333333333333,94.0,133.47916666666666,820.0,6407.0,0.375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,communication_consolidating,16,3,3,2,2,2,4,36617854,True,True,"0,1,2","0,1",True,True,True,True,True,False,True,endpoint_overlap,2,2,1,3,1,0.25,5,11,11,1,0.0,0,0.0,48,5.145833333333333,89.0,125.83333333333333,825.0,6040.0,0.375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,endpoint_separation,16,3,3,2,2,2,0,36617860,True,True,"0,1,2","3,4",True,False,False,False,True,True,False,switch_path_only,0,0,1,3,1,0.25,8,8,8,1,0.0,0,0.0,48,2.7291666666666665,74.0,139.625,795.0,6702.0,0.375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,endpoint_separation,16,3,3,2,2,2,1,36617861,True,True,"0,1,2","3,4",True,False,False,False,True,True,False,switch_path_only,0,0,1,3,1,0.25,8,8,8,1,0.0,0,0.0,48,2.7291666666666665,69.0,125.3125,795.0,6015.0,0.3541666666666667,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,endpoint_separation,16,3,3,2,2,2,2,36617862,True,True,"0,1,2","3,4",True,False,False,False,True,True,False,switch_path_only,0,0,1,3,1,0.25,8,8,8,1,0.0,0,0.0,48,3.4583333333333335,109.0,153.27083333333334,905.0,7357.0,0.3958333333333333,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,endpoint_separation,16,3,3,2,2,2,3,36617863,True,True,"0,1,2","3,4",True,False,False,False,True,True,False,switch_path_only,0,0,1,3,1,0.25,8,8,8,1,0.0,0,0.0,48,6.645833333333333,108.0,134.5625,795.0,6459.0,0.375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,endpoint_separation,16,3,3,2,2,2,4,36617864,True,True,"0,1,2","3,4",True,False,False,False,True,True,False,switch_path_only,0,0,1,3,1,0.25,8,8,8,1,0.0,0,0.0,48,4.354166666666667,98.0,138.08333333333334,805.0,6628.0,0.375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,first_fit_admission,16,3,3,2,2,2,0,36617870,True,True,"0,1,2","0,1",True,True,True,True,True,False,True,endpoint_overlap,2,2,1,3,1,0.25,5,11,11,1,0.0,0,0.0,48,5.270833333333333,101.0,141.14583333333334,825.0,6775.0,0.375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,first_fit_admission,16,3,3,2,2,2,1,36617871,True,True,"0,1,2","0,1",True,True,True,True,True,False,True,endpoint_overlap,2,2,1,3,1,0.25,5,11,11,1,0.0,0,0.0,48,3.375,85.0,130.41666666666666,795.0,6260.0,0.375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,first_fit_admission,16,3,3,2,2,2,2,36617872,True,True,"0,1,2","0,1",True,True,True,True,True,False,True,endpoint_overlap,2,2,1,3,1,0.25,5,11,11,1,0.0,0,0.0,48,8.604166666666666,110.0,133.9375,795.0,6429.0,0.375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,first_fit_admission,16,3,3,2,2,2,3,36617873,True,True,"0,1,2","0,1",True,True,True,True,True,False,True,endpoint_overlap,2,2,1,3,1,0.25,5,11,11,1,0.0,0,0.0,48,2.3958333333333335,100.0,144.5625,805.0,6939.0,0.3958333333333333,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,first_fit_admission,16,3,3,2,2,2,4,36617874,True,True,"0,1,2","0,1",True,True,True,True,True,False,True,endpoint_overlap,2,2,1,3,1,0.25,5,11,11,1,0.0,0,0.0,48,2.8333333333333335,68.0,141.58333333333334,832.0,6796.0,0.375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,fixed_p1,16,4,2,2,1,1,0,36706700,True,True,"0,1","14,15",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,6,10,10,1,0.0,0,0.0,48,14.729166666666666,111.0,295.2708333333333,1180.0,14173.0,0.5,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,fixed_p1,16,4,2,2,1,1,1,36706701,True,True,"0,1","14,15",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,6,10,10,1,0.0,0,0.0,48,10.416666666666666,107.0,293.0625,1180.0,14067.0,0.5,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,fixed_p1,16,4,2,2,1,1,2,36706702,True,True,"0,1","14,15",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,6,10,10,1,0.0,0,0.0,48,12.270833333333334,157.0,242.52083333333334,1106.0,11641.0,0.4583333333333333,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,fixed_p1,16,4,2,2,1,1,3,36706703,True,True,"0,1","14,15",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,6,10,10,1,0.0,0,0.0,48,19.145833333333332,108.0,279.0208333333333,1216.0,13393.0,0.4583333333333333,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,fixed_p1,16,4,2,2,1,1,4,36706704,True,True,"0,1","14,15",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,6,10,10,1,0.0,0,0.0,48,17.020833333333332,195.0,265.2291666666667,1330.0,12731.0,0.4583333333333333,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,fixed_p2,16,4,2,2,1,1,0,36706710,True,True,"0,1","1,2",True,True,True,True,True,False,True,endpoint_overlap,1,1,1,1,1,0.25,5,11,11,1,0.0,0,0.0,48,13.645833333333334,193.0,208.85416666666666,990.0,10025.0,0.4375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,fixed_p2,16,4,2,2,1,1,1,36706711,True,True,"0,1","1,2",True,True,True,True,True,False,True,endpoint_overlap,1,1,1,1,1,0.25,5,11,11,1,0.0,0,0.0,48,13.708333333333334,132.0,448.1666666666667,1620.0,21512.0,0.5625,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,fixed_p2,16,4,2,2,1,1,2,36706712,True,True,"0,1","1,2",True,True,True,True,True,False,True,endpoint_overlap,1,1,1,1,1,0.25,5,11,11,1,0.0,0,0.0,48,12.270833333333334,132.0,426.2708333333333,1620.0,20461.0,0.5208333333333334,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,fixed_p2,16,4,2,2,1,1,3,36706713,True,True,"0,1","1,2",True,True,True,True,True,False,True,endpoint_overlap,1,1,1,1,1,0.25,5,11,11,1,0.0,0,0.0,48,11.458333333333334,98.0,285.0625,1341.0,13683.0,0.4375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,fixed_p2,16,4,2,2,1,1,4,36706714,True,True,"0,1","1,2",True,True,True,True,True,False,True,endpoint_overlap,1,1,1,1,1,0.25,5,11,11,1,0.0,0,0.0,48,18.3125,212.0,305.9166666666667,1248.0,14684.0,0.5,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,uniform_random,16,4,2,2,1,1,0,36706720,True,True,"2,4","2,12",True,True,True,True,True,False,True,endpoint_overlap,1,1,1,1,1,0.25,6,10,4,5,0.6,0,0.0,48,16.770833333333332,155.0,333.1041666666667,1298.0,15989.0,0.5208333333333334,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,uniform_random,16,4,2,2,1,1,1,36706721,True,True,"1,9","1,13",True,True,True,True,True,False,True,endpoint_overlap,1,1,1,1,1,0.25,6,10,3,5,0.7,0,0.0,48,13.125,155.0,328.8541666666667,1290.0,15785.0,0.4791666666666667,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,uniform_random,16,4,2,2,1,1,2,36706722,True,True,"0,15","2,11",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,6,10,7,3,0.30000000000000004,0,0.0,48,12.125,153.0,305.4166666666667,1290.0,14660.0,0.4583333333333333,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,uniform_random,16,4,2,2,1,1,3,36706723,True,True,"14,15","1,5",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,7,9,6,4,0.33333333333333337,0,0.0,48,11.416666666666666,150.0,358.3333333333333,1620.0,17200.0,0.4791666666666667,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,uniform_random,16,4,2,2,1,1,4,36706724,True,True,"4,10","1,14",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,8,8,4,4,0.5,0,0.0,48,6.9375,130.0,366.8333333333333,1497.0,17608.0,0.5208333333333334,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,load_balanced,16,4,2,2,1,1,0,36706730,True,True,"0,1","2,3",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,8,8,8,1,0.0,0,0.0,48,13.270833333333334,130.0,219.66666666666666,1018.0,10544.0,0.4375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,load_balanced,16,4,2,2,1,1,1,36706731,True,True,"0,1","2,3",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,8,8,8,1,0.0,0,0.0,48,23.354166666666668,182.0,208.77083333333334,910.0,10021.0,0.4375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,load_balanced,16,4,2,2,1,1,2,36706732,True,True,"0,1","2,3",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,8,8,8,1,0.0,0,0.0,48,35.0625,460.0,203.75,857.0,9780.0,0.4583333333333333,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,load_balanced,16,4,2,2,1,1,3,36706733,True,True,"0,1","2,3",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,8,8,8,1,0.0,0,0.0,48,33.291666666666664,507.0,172.20833333333334,890.0,8266.0,0.375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,load_balanced,16,4,2,2,1,1,4,36706734,True,True,"0,1","2,3",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,8,8,8,1,0.0,0,0.0,48,19.6875,192.0,182.35416666666666,953.0,8753.0,0.3958333333333333,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,communication_minimizing,16,4,2,2,1,1,0,36706740,True,True,"0,1","2,3",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,8,8,8,1,0.0,0,0.0,48,18.354166666666668,111.0,328.375,1107.0,15762.0,0.5208333333333334,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,communication_minimizing,16,4,2,2,1,1,1,36706741,True,True,"0,1","2,3",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,8,8,8,1,0.0,0,0.0,48,17.583333333333332,182.0,304.9583333333333,1320.0,14638.0,0.4791666666666667,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,communication_minimizing,16,4,2,2,1,1,2,36706742,True,True,"0,1","2,3",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,8,8,8,1,0.0,0,0.0,48,19.791666666666668,171.0,236.6875,1084.0,11361.0,0.4375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,communication_minimizing,16,4,2,2,1,1,3,36706743,True,True,"0,1","2,3",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,8,8,8,1,0.0,0,0.0,48,18.729166666666668,114.0,198.95833333333334,980.0,9550.0,0.4166666666666667,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,communication_minimizing,16,4,2,2,1,1,4,36706744,True,True,"0,1","2,3",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,8,8,8,1,0.0,0,0.0,48,19.6875,211.0,176.77083333333334,880.0,8485.0,0.4166666666666667,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,communication_consolidating,16,4,2,2,1,1,0,36706750,True,True,"0,1","0,1",True,True,True,True,True,False,True,endpoint_overlap,2,2,1,1,1,0.25,4,12,12,1,0.0,0,0.0,48,21.020833333333332,217.0,266.9791666666667,1100.0,12815.0,0.4583333333333333,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,communication_consolidating,16,4,2,2,1,1,1,36706751,True,True,"0,1","0,1",True,True,True,True,True,False,True,endpoint_overlap,2,2,1,1,1,0.25,4,12,12,1,0.0,0,0.0,48,12.958333333333334,139.0,279.4166666666667,1320.0,13412.0,0.4375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,communication_consolidating,16,4,2,2,1,1,2,36706752,True,True,"0,1","0,1",True,True,True,True,True,False,True,endpoint_overlap,2,2,1,1,1,0.25,4,12,12,1,0.0,0,0.0,48,9.5625,152.0,217.625,990.0,10446.0,0.4166666666666667,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,communication_consolidating,16,4,2,2,1,1,3,36706753,True,True,"0,1","0,1",True,True,True,True,True,False,True,endpoint_overlap,2,2,1,1,1,0.25,4,12,12,1,0.0,0,0.0,48,4.020833333333333,85.0,235.41666666666666,1040.0,11300.0,0.4583333333333333,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,communication_consolidating,16,4,2,2,1,1,4,36706754,True,True,"0,1","0,1",True,True,True,True,True,False,True,endpoint_overlap,2,2,1,1,1,0.25,4,12,12,1,0.0,0,0.0,48,12.395833333333334,160.0,271.1666666666667,1157.0,13016.0,0.4791666666666667,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,endpoint_separation,16,4,2,2,1,1,0,36706760,True,True,"0,1","2,3",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,8,8,8,1,0.0,0,0.0,48,8.3125,99.0,312.6666666666667,1070.0,15008.0,0.4791666666666667,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,endpoint_separation,16,4,2,2,1,1,1,36706761,True,True,"0,1","2,3",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,8,8,8,1,0.0,0,0.0,48,14.604166666666666,108.0,214.41666666666666,870.0,10292.0,0.4375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,endpoint_separation,16,4,2,2,1,1,2,36706762,True,True,"0,1","2,3",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,8,8,8,1,0.0,0,0.0,48,13.895833333333334,108.0,221.33333333333334,870.0,10624.0,0.4375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,endpoint_separation,16,4,2,2,1,1,3,36706763,True,True,"0,1","2,3",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,8,8,8,1,0.0,0,0.0,48,6.395833333333333,80.0,190.1875,795.0,9129.0,0.4375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,endpoint_separation,16,4,2,2,1,1,4,36706764,True,True,"0,1","2,3",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,8,8,8,1,0.0,0,0.0,48,11.958333333333334,154.0,172.70833333333334,942.0,8290.0,0.4166666666666667,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,first_fit_admission,16,4,2,2,1,1,0,36706770,True,True,"0,1","0,1",True,True,True,True,True,False,True,endpoint_overlap,2,2,1,1,1,0.25,4,12,12,1,0.0,0,0.0,48,14.958333333333334,135.0,320.8541666666667,1540.0,15401.0,0.5208333333333334,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,first_fit_admission,16,4,2,2,1,1,1,36706771,True,True,"0,1","0,1",True,True,True,True,True,False,True,endpoint_overlap,2,2,1,1,1,0.25,4,12,12,1,0.0,0,0.0,48,21.875,107.0,277.7083333333333,1288.0,13330.0,0.4583333333333333,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,first_fit_admission,16,4,2,2,1,1,2,36706772,True,True,"0,1","0,1",True,True,True,True,True,False,True,endpoint_overlap,2,2,1,1,1,0.25,4,12,12,1,0.0,0,0.0,48,14.5,130.0,330.3541666666667,1310.0,15857.0,0.4791666666666667,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,first_fit_admission,16,4,2,2,1,1,3,36706773,True,True,"0,1","0,1",True,True,True,True,True,False,True,endpoint_overlap,2,2,1,1,1,0.25,4,12,12,1,0.0,0,0.0,48,13.125,240.0,355.5625,1320.0,17067.0,0.5,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,first_fit_admission,16,4,2,2,1,1,4,36706774,True,True,"0,1","0,1",True,True,True,True,True,False,True,endpoint_overlap,2,2,1,1,1,0.25,4,12,12,1,0.0,0,0.0,48,15.9375,199.0,291.1041666666667,1320.0,13973.0,0.4375,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,fixed_p1,16,4,2,2,1,2,0,36706800,True,True,"0,1","14,15",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,6,10,10,1,0.0,0,0.0,48,21.166666666666668,196.0,419.25,1760.0,20124.0,0.5,True,11080.0,11080.0,0.0,1.0
dnn_n16.qasm,dnn_n16,fixed_p1,16,4,2,2,1,2,1,36706801,True,True,"0,1","14,15",True,False,False,False,True,True,False,switch_path_only,0,0,1,1,1,0.25,6,10,10,1,0.0,0,0.0,48,20.125,156.0,245.95833333333334,1193.0,11806.0,0.3958333333333333,True,11080.0,11080.0,0.0,1.0
