victim_qasm,victim_tag,knob,uncertainty_name,uncertainty_half_width_ns,trial_id,random_seed,victim_start_offset_ns,attacker_start_error_ns,victim_true_start_ns,attacker_estimated_start_ns,attacker_window_end_ns,observation_duration_ns,probe_name,spacing_pattern,probe_round_period_ns,placement,workload_type,hub_max_concurrent_transfers,total_attacker_remote_requests,baseline_avg_waiting_time_ns,baseline_max_waiting_time_ns,avg_excess_waiting_time_ns,avg_excess_turnaround_time_ns,median_excess_turnaround_time_ns,max_excess_turnaround_time_ns,total_excess_turnaround_time_ns,delayed_probe_count,contention_observed_fraction,detection_observed,victim_only_duration_ns,victim_on_duration_ns,victim_slowdown_ns,victim_slowdown_ratio,window_victim_overlap_ns_evaluator_only,pre_victim_probe_count_evaluator_only,useful_probe_count_evaluator_only,post_victim_probe_count_evaluator_only,useful_probe_fraction_evaluator_only,victim_on_hub_makespan_ns
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_1us,1000,17,27,-110,110,19890,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17850.0,17850.0,18225.0,24890.0,856800.0,48,1.0,True,27200.0,27970.0,770.0,1.0283088235294118,20000.0,0,48,0,1.0,52370
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_1us,1000,18,27,-785,785,19215,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,18011.458333333332,18011.458333333332,18170.0,24835.0,864550.0,48,1.0,True,27200.0,27750.0,550.0,1.0202205882352942,20000.0,0,48,0,1.0,51695
square_root_n18.qasm,square_root_n18,random_victim_start,uncertainty_1us,1000,19,27,270,-270,20270,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,17646.875,17646.875,18185.0,25160.0,847050.0,47,0.9791666666666666,True,27200.0,27860.0,660.0,1.0242647058823529,19730.0,1,47,0,0.9791666666666666,52640
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_2p5us,2500,0,27,260,-260,20260,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,111.875,111.875,0.0,1570.0,5370.0,6,0.125,True,1880.0,1990.0,110.0,1.0585106382978724,1880.0,1,5,42,0.10416666666666667,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_2p5us,2500,1,27,1635,-1635,21635,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,88.54166666666667,88.54166666666667,0.0,1470.0,4250.0,5,0.10416666666666667,True,1880.0,1965.0,85.0,1.0452127659574468,1880.0,4,5,39,0.10416666666666667,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_2p5us,2500,2,27,-1020,1020,18980,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,32.5,32.5,0.0,830.0,1560.0,3,0.0625,True,1880.0,1880.0,0.0,1.0,860.0,0,2,46,0.041666666666666664,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_2p5us,2500,3,27,625,-625,20625,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,107.5,107.5,0.0,1635.0,5160.0,6,0.125,True,1880.0,1880.0,0.0,1.0,1880.0,2,4,42,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_2p5us,2500,4,27,-2350,2350,17650,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,1880.0,1880.0,0.0,1.0,0.0,0,0,48,0.0,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_2p5us,2500,5,27,680,-680,20680,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,111.875,111.875,0.0,1570.0,5370.0,6,0.125,True,1880.0,1990.0,110.0,1.0585106382978724,1880.0,2,5,41,0.10416666666666667,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_2p5us,2500,6,27,845,-845,20845,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,88.54166666666667,88.54166666666667,0.0,1470.0,4250.0,5,0.10416666666666667,True,1880.0,1915.0,35.0,1.0186170212765957,1880.0,2,5,41,0.10416666666666667,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_2p5us,2500,7,27,1730,-1730,21730,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,89.58333333333333,89.58333333333333,0.0,1480.0,4300.0,5,0.10416666666666667,True,1880.0,1880.0,0.0,1.0,1880.0,5,4,39,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_2p5us,2500,8,27,-1425,1425,18575,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,11.25,11.25,0.0,425.0,540.0,2,0.041666666666666664,True,1880.0,1880.0,0.0,1.0,455.0,0,2,46,0.041666666666666664,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_2p5us,2500,9,27,2500,-2500,22500,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,88.54166666666667,88.54166666666667,0.0,1470.0,4250.0,5,0.10416666666666667,True,1880.0,1940.0,60.0,1.0319148936170213,1880.0,6,5,37,0.10416666666666667,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_2p5us,2500,10,27,-1185,1185,18815,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,22.1875,22.1875,0.0,665.0,1065.0,3,0.0625,True,1880.0,1880.0,0.0,1.0,695.0,0,2,46,0.041666666666666664,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_2p5us,2500,11,27,-2255,2255,17745,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,1880.0,1880.0,0.0,1.0,0.0,0,0,48,0.0,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_2p5us,2500,12,27,-470,470,19530,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,79.16666666666667,79.16666666666667,0.0,1380.0,3800.0,5,0.10416666666666667,True,1880.0,1880.0,0.0,1.0,1410.0,0,4,44,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_2p5us,2500,13,27,-575,575,19425,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,68.22916666666667,68.22916666666667,0.0,1275.0,3275.0,5,0.10416666666666667,True,1880.0,1880.0,0.0,1.0,1305.0,0,4,44,0.08333333333333333,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_2p5us,2500,14,27,780,-780,20780,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,88.54166666666667,88.54166666666667,0.0,1470.0,4250.0,5,0.10416666666666667,True,1880.0,1980.0,100.0,1.053191489361702,1880.0,2,5,41,0.10416666666666667,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_2p5us,2500,15,27,-1815,1815,18185,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,0.7291666666666666,0.7291666666666666,0.0,35.0,35.0,1,0.020833333333333332,True,1880.0,1880.0,0.0,1.0,65.0,0,1,47,0.020833333333333332,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_2p5us,2500,16,27,-2085,2085,17915,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,1880.0,1880.0,0.0,1.0,0.0,0,0,48,0.0,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_2p5us,2500,17,27,-140,140,19860,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,114.375,114.375,0.0,1590.0,5490.0,6,0.125,True,1880.0,1990.0,110.0,1.0585106382978724,1740.0,0,5,43,0.10416666666666667,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_2p5us,2500,18,27,-2465,2465,17535,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,1880.0,1880.0,0.0,1.0,0.0,0,0,48,0.0,39880
bv_n19.qasm,bv_n19,random_victim_start,uncertainty_2p5us,2500,19,27,170,-170,20170,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,103.125,103.125,0.0,1600.0,4950.0,6,0.125,True,1880.0,1880.0,0.0,1.0,1880.0,1,4,43,0.08333333333333333,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_2p5us,2500,0,27,260,-260,20260,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,677.0833333333334,677.0833333333334,390.0,2315.0,32500.0,26,0.5416666666666666,True,11605.0,12455.0,850.0,1.0732442912537699,11605.0,1,28,19,0.5833333333333334,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_2p5us,2500,1,27,1635,-1635,21635,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,679.7916666666666,679.7916666666666,365.0,2300.0,32630.0,26,0.5416666666666666,True,11605.0,12455.0,850.0,1.0732442912537699,11605.0,4,28,16,0.5833333333333334,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_2p5us,2500,2,27,-1020,1020,18980,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,668.6458333333334,668.6458333333334,370.0,2295.0,32095.0,25,0.5208333333333334,True,11605.0,12455.0,850.0,1.0732442912537699,10585.0,0,26,22,0.5416666666666666,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_2p5us,2500,3,27,625,-625,20625,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,661.875,661.875,370.0,2260.0,31770.0,25,0.5208333333333334,True,11605.0,12455.0,850.0,1.0732442912537699,11605.0,2,28,18,0.5833333333333334,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_2p5us,2500,4,27,-2350,2350,17650,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,657.3958333333334,657.3958333333334,335.0,2225.0,31555.0,25,0.5208333333333334,True,11605.0,12455.0,850.0,1.0732442912537699,9255.0,0,22,26,0.4583333333333333,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_2p5us,2500,5,27,680,-680,20680,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,677.0833333333334,677.0833333333334,390.0,2315.0,32500.0,26,0.5416666666666666,True,11605.0,12455.0,850.0,1.0732442912537699,11605.0,2,28,18,0.5833333333333334,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_2p5us,2500,6,27,845,-845,20845,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,678.5416666666666,678.5416666666666,325.0,2340.0,32570.0,25,0.5208333333333334,True,11605.0,12445.0,840.0,1.0723825937096079,11605.0,2,28,18,0.5833333333333334,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_2p5us,2500,7,27,1730,-1730,21730,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,671.6666666666666,671.6666666666666,325.0,2340.0,32240.0,25,0.5208333333333334,True,11605.0,12400.0,795.0,1.068504954760879,11605.0,5,27,16,0.5625,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_2p5us,2500,8,27,-1425,1425,18575,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,674.375,674.375,385.0,2310.0,32370.0,26,0.5416666666666666,True,11605.0,12455.0,850.0,1.0732442912537699,10180.0,0,25,23,0.5208333333333334,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_2p5us,2500,9,27,2500,-2500,22500,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,684.1666666666666,684.1666666666666,335.0,2325.0,32840.0,26,0.5416666666666666,True,11605.0,12455.0,850.0,1.0732442912537699,11605.0,6,28,14,0.5833333333333334,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_2p5us,2500,10,27,-1185,1185,18815,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,660.2083333333334,660.2083333333334,325.0,2340.0,31690.0,25,0.5208333333333334,True,11605.0,12375.0,770.0,1.066350710900474,10420.0,0,25,23,0.5208333333333334,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_2p5us,2500,11,27,-2255,2255,17745,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,677.5,677.5,395.0,2320.0,32520.0,26,0.5416666666666666,True,11605.0,12455.0,850.0,1.0732442912537699,9350.0,0,23,25,0.4791666666666667,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_2p5us,2500,12,27,-470,470,19530,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,679.375,679.375,360.0,2295.0,32610.0,26,0.5416666666666666,True,11605.0,12455.0,850.0,1.0732442912537699,11135.0,0,27,21,0.5625,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_2p5us,2500,13,27,-575,575,19425,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,677.5,677.5,395.0,2320.0,32520.0,26,0.5416666666666666,True,11605.0,12455.0,850.0,1.0732442912537699,11030.0,0,27,21,0.5625,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_2p5us,2500,14,27,780,-780,20780,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,678.5416666666666,678.5416666666666,350.0,2285.0,32570.0,26,0.5416666666666666,True,11605.0,12455.0,850.0,1.0732442912537699,11605.0,2,28,18,0.5833333333333334,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_2p5us,2500,15,27,-1815,1815,18185,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,672.2916666666666,672.2916666666666,415.0,2210.0,32270.0,26,0.5416666666666666,True,11605.0,12455.0,850.0,1.0732442912537699,9790.0,0,24,24,0.5,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_2p5us,2500,16,27,-2085,2085,17915,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,673.9583333333334,673.9583333333334,325.0,2340.0,32350.0,25,0.5208333333333334,True,11605.0,12435.0,830.0,1.0715208961654459,9520.0,0,23,25,0.4791666666666667,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_2p5us,2500,17,27,-140,140,19860,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,674.1666666666666,674.1666666666666,410.0,2225.0,32360.0,26,0.5416666666666666,True,11605.0,12455.0,850.0,1.0732442912537699,11465.0,0,28,20,0.5833333333333334,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_2p5us,2500,18,27,-2465,2465,17535,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,669.375,669.375,325.0,2340.0,32130.0,25,0.5208333333333334,True,11605.0,12395.0,790.0,1.068074105988798,9140.0,0,22,26,0.4583333333333333,39880
dnn_n16.qasm,dnn_n16,random_victim_start,uncertainty_2p5us,2500,19,27,170,-170,20170,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,657.3958333333334,657.3958333333334,335.0,2225.0,31555.0,25,0.5208333333333334,True,11605.0,12455.0,850.0,1.0732442912537699,11605.0,1,27,20,0.5625,39880
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_2p5us,2500,0,27,260,-260,20260,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,13951.666666666666,13951.666666666666,14535.0,21200.0,669680.0,46,0.9583333333333334,True,24290.0,25170.0,880.0,1.036228900782215,19740.0,1,47,0,0.9791666666666666,49610
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_2p5us,2500,1,27,1635,-1635,21635,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,13310.104166666666,13310.104166666666,14650.0,21195.0,638885.0,43,0.8958333333333334,True,24290.0,25280.0,990.0,1.0407575133799918,18365.0,4,44,0,0.9166666666666666,50655
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_2p5us,2500,2,27,-1020,1020,18980,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,14388.333333333334,14388.333333333334,14425.0,21070.0,690640.0,48,1.0,True,24290.0,25060.0,770.0,1.031700288184438,20000.0,0,48,0,1.0,48550
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_2p5us,2500,3,27,625,-625,20625,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,13777.604166666666,13777.604166666666,14665.0,21145.0,661325.0,45,0.9375,True,24290.0,25170.0,880.0,1.036228900782215,19375.0,2,46,0,0.9583333333333334,49865
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_2p5us,2500,4,27,-2350,2350,17650,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,14147.5,14147.5,14300.0,20670.0,679080.0,48,1.0,True,24290.0,24730.0,440.0,1.0181144503911075,20000.0,0,48,0,1.0,47220
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_2p5us,2500,5,27,680,-680,20680,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,13748.958333333334,13748.958333333334,14535.0,21200.0,659950.0,45,0.9375,True,24290.0,25170.0,880.0,1.036228900782215,19320.0,2,46,0,0.9583333333333334,49920
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_2p5us,2500,6,27,845,-845,20845,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,13733.854166666666,13733.854166666666,14700.0,21245.0,659225.0,45,0.9375,True,24290.0,25280.0,990.0,1.0407575133799918,19155.0,2,46,0,0.9583333333333334,50085
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_2p5us,2500,7,27,1730,-1730,21730,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,13276.25,13276.25,14735.0,21090.0,637260.0,42,0.875,True,24290.0,25270.0,980.0,1.0403458213256485,18270.0,5,43,0,0.8958333333333334,50740
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_2p5us,2500,8,27,-1425,1425,18575,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,14361.666666666666,14361.666666666666,14310.0,20975.0,689360.0,48,1.0,True,24290.0,24950.0,660.0,1.0271716755866611,20000.0,0,48,0,1.0,48145
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_2p5us,2500,9,27,2500,-2500,22500,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,12855.416666666666,12855.416666666666,14675.0,21220.0,617060.0,41,0.8541666666666666,True,24290.0,25280.0,990.0,1.0407575133799918,17500.0,6,42,0,0.875,51300
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_2p5us,2500,10,27,-1185,1185,18815,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,14402.083333333334,14402.083333333334,14550.0,20905.0,691300.0,48,1.0,True,24290.0,25060.0,770.0,1.031700288184438,20000.0,0,48,0,1.0,48385
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_2p5us,2500,11,27,-2255,2255,17745,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,14178.333333333334,14178.333333333334,14100.0,20765.0,680560.0,48,1.0,True,24290.0,24730.0,440.0,1.0181144503911075,20000.0,0,48,0,1.0,47315
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_2p5us,2500,12,27,-470,470,19530,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,14335.208333333334,14335.208333333334,14645.0,21190.0,688090.0,48,1.0,True,24290.0,25280.0,990.0,1.0407575133799918,20000.0,0,48,0,1.0,49100
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_2p5us,2500,13,27,-575,575,19425,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,14340.416666666666,14340.416666666666,14540.0,21205.0,688340.0,48,1.0,True,24290.0,25170.0,880.0,1.036228900782215,20000.0,0,48,0,1.0,48995
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_2p5us,2500,14,27,780,-780,20780,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,13737.083333333334,13737.083333333334,14635.0,21180.0,659380.0,45,0.9375,True,24290.0,25280.0,990.0,1.0407575133799918,19220.0,2,46,0,0.9583333333333334,50020
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_2p5us,2500,15,27,-1815,1815,18185,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,14297.291666666666,14297.291666666666,14230.0,20895.0,686270.0,48,1.0,True,24290.0,24840.0,550.0,1.0226430629888843,20000.0,0,48,0,1.0,47755
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_2p5us,2500,16,27,-2085,2085,17915,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,14265.625,14265.625,14270.0,20815.0,684750.0,48,1.0,True,24290.0,24840.0,550.0,1.0226430629888843,20000.0,0,48,0,1.0,47485
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_2p5us,2500,17,27,-140,140,19860,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,14144.583333333334,14144.583333333334,14555.0,21220.0,678940.0,47,0.9791666666666666,True,24290.0,25170.0,880.0,1.036228900782215,20000.0,0,48,0,1.0,49320
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_2p5us,2500,18,27,-2465,2465,17535,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,14117.291666666666,14117.291666666666,14200.0,20555.0,677630.0,48,1.0,True,24290.0,24730.0,440.0,1.0181144503911075,20000.0,0,48,0,1.0,47105
qft_n18.qasm,qft_n18,random_victim_start,uncertainty_2p5us,2500,19,27,170,-170,20170,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,13989.166666666666,13989.166666666666,14740.0,21110.0,671480.0,46,0.9583333333333334,True,24290.0,25170.0,880.0,1.036228900782215,19830.0,1,47,0,0.9791666666666666,49520
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_2p5us,2500,0,27,260,-260,20260,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,675.1041666666666,675.1041666666666,0.0,4175.0,32405.0,15,0.3125,True,4675.0,4785.0,110.0,1.0235294117647058,4675.0,1,11,36,0.22916666666666666,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_2p5us,2500,1,27,1635,-1635,21635,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,674.375,674.375,0.0,4290.0,32370.0,15,0.3125,True,4675.0,4785.0,110.0,1.0235294117647058,4675.0,4,11,33,0.22916666666666666,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_2p5us,2500,2,27,-1020,1020,18980,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,480.0,480.0,0.0,3625.0,23040.0,12,0.25,True,4675.0,4675.0,0.0,1.0,3655.0,0,9,39,0.1875,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_2p5us,2500,3,27,625,-625,20625,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,671.6666666666666,671.6666666666666,0.0,4120.0,32240.0,15,0.3125,True,4675.0,4785.0,110.0,1.0235294117647058,4675.0,2,11,35,0.22916666666666666,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_2p5us,2500,4,27,-2350,2350,17650,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,201.66666666666666,201.66666666666666,0.0,2295.0,9680.0,8,0.16666666666666666,True,4675.0,4675.0,0.0,1.0,2325.0,0,6,42,0.125,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_2p5us,2500,5,27,680,-680,20680,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,675.1041666666666,675.1041666666666,0.0,4175.0,32405.0,15,0.3125,True,4675.0,4785.0,110.0,1.0235294117647058,4675.0,2,11,35,0.22916666666666666,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_2p5us,2500,6,27,845,-845,20845,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,672.2916666666666,672.2916666666666,0.0,4320.0,32270.0,14,0.2916666666666667,True,4675.0,4765.0,90.0,1.0192513368983958,4675.0,2,12,34,0.25,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_2p5us,2500,7,27,1730,-1730,21730,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,672.2916666666666,672.2916666666666,0.0,4320.0,32270.0,14,0.2916666666666667,True,4675.0,4720.0,45.0,1.0096256684491978,4675.0,5,11,32,0.22916666666666666,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_2p5us,2500,8,27,-1425,1425,18575,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,382.7083333333333,382.7083333333333,0.0,3220.0,18370.0,11,0.22916666666666666,True,4675.0,4675.0,0.0,1.0,3250.0,0,8,40,0.16666666666666666,39880
sat_n11.qasm,sat_n11,random_victim_start,uncertainty_2p5us,2500,9,27,2500,-2500,22500,20000,40000,20000,probe_3_light_periodic,uniform,420,P1_disjoint,static_distributed,1,48,0.0,0.0,675.3125,675.3125,0.0,4315.0,32415.0,15,0.3125,True,4675.0,4785.0,110.0,1.0235294117647058,4675.0,6,12,30,0.25,39880
